Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total_Carteira_PF;PF_Consignado_Vencido_15d;PF_Consignado_Vencer_90d;PF_Consignado_Vencer_91-360d;PF_Consignado_Vencer_361-1080d;PF_Consignado_Vencer_1081-1800d;PF_Consignado_Vencer_1801-5400d;PF_Consignado_Vencer_acima_5400d;PF_Consignado_TOTAL;PF_Não_Consignado_Vencido_15d;PF_Não_Consignado_Vencer_90d;PF_Não_Consignado_Vencer_91-360d;PF_Não_Consignado_Vencer_361-1080d;PF_Não_Consignado_Vencer_1081-1800d;PF_Não_Consignado_Vencer_1801-5400d;PF_Não_Consignado_Vencer_acima_5400d;PF_Não_Consignado_TOTAL;PF_Veículos_Vencido_15d;PF_Veículos_Vencer_90d;PF_Veículos_Vencer_91-360d;PF_Veículos_Vencer_361-1080d;PF_Veículos_Vencer_1081-1800d;PF_Veículos_Vencer_1801-5400d;PF_Veículos_Vencer_acima_5400d;PF_Veículos_TOTAL;PF_Hab_Vencido_15d;PF_Hab_Vencer_90d;PF_Hab_Vencer_91-360d;PF_Hab_Vencer_361-1080d;PF_Hab_Vencer_1081-1800d;PF_Hab_Vencer_1801-5400d;PF_Hab_Vencer_acima_5400d;PF_Hab_TOTAL;PF_Cartão_Vencido_15d;PF_Cartão_Vencer_90d;PF_Cartão_Vencer_91-360d;PF_Cartão_Vencer_361-1080d;PF_Cartão_Vencer_1081-1800d;PF_Cartão_Vencer_1801-5400d;PF_Cartão_Vencer_acima_5400d;PF_Cartão_TOTAL;PF_Rural_Vencido_15d;PF_Rural_Vencer_90d;PF_Rural_Vencer_91-360d;PF_Rural_Vencer_361-1080d;PF_Rural_Vencer_1081-1800d;PF_Rural_Vencer_1801-5400d;PF_Rural_Vencer_acima_5400d;PF_Rural_TOTAL;PF_Outros_Vencido_15d;PF_Outros_Vencer_90d;PF_Outros_Vencer_91-360d;PF_Outros_Vencer_361-1080d;PF_Outros_Vencer_1081-1800d;PF_Outros_Vencer_1801-5400d;PF_Outros_Vencer_acima_5400d;Outros_TOTAL;Total_Exterior_PF
PANAMERICANO;31323;b1;C;2;;199;SAO PAULO;SP;01/12/2012;9691693;31367;170812;484391;814809;296328;17711;0;1815418;12665;20756;43953;29451;99;48;0;106972;241758;508488;1281814;3244651;1091634;1597;0;6369942;2835;7204;17980;40064;30259;69175;14697;182213;158749;507210;92217;1234;0;0;0;759410;0;0;0;0;0;0;0;0;8912;29507;76540;169894;59652;102110;11124;457739;0
BANCO VOLKSWAGEN S.A.;59109165;b2;I;3;;8;SAO PAULO;SP;01/12/2012;8032311;177;7825;16719;18355;1640;0;0;44716;225;548;1117;1355;102;0;0;3348;68847;1055617;2543892;3615305;698321;2104;0;7984086;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;58;62;3;0;0;0;162;0
SAFRA;10083;b1;C;2;;199;SAO PAULO;SP;01/12/2012;7468515;3872;58847;158528;236910;72404;750;0;531311;9731;67416;93561;113834;33439;12369;0;330350;59023;639688;1522194;1959620;160718;27;0;4341270;99;256;1007;2092;1459;2564;1;7479;3721;64210;12977;6;0;0;0;80914;871;15947;24540;17022;7408;1834;0;67622;7684;1274570;755252;40581;26554;1941;0;2106581;2990
BANCO GMAC S.A.;59274605;b2;I;3;;8;SAO PAULO;SP;01/12/2012;6374746;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53550;791335;1951161;2983565;595134;0;0;6374746;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BRB;31976;b1;C;1;;199;BRASILIA;DF;01/12/2012;5059662;5414;234483;573880;1278262;703184;73449;0;2868672;14369;206830;265766;467075;196545;47554;0;1198139;1715;11049;29854;60866;19293;73;0;122850;628;12202;25908;72197;54608;56709;0;222252;41;2428;116;0;0;0;0;2585;2369;14806;123869;48967;23399;11198;0;224608;13871;33097;169930;59905;41497;27623;74634;420556;0
MERCANTIL DO BRASIL;20152;b1;C;2;;199;BELO HORIZONTE;MG;01/12/2012;4603627;31093;335616;924312;1601952;429354;3647;0;3325974;19431;147520;232689;268113;76902;826;8;745489;2038;21839;51677;67581;6649;0;0;149784;13;414;1122;2439;1572;2050;0;7610;13475;88732;0;0;0;0;0;102208;0;2961;11956;15876;358;22562;0;53713;25288;89459;64253;30722;9126;2;0;218849;0
BNP PARIBAS;51516;b1;C;3;;199;SAO PAULO;SP;01/12/2012;4350466;36119;247340;711718;1381185;541195;5681;0;2923238;13135;23630;29002;5517;167;1;0;71451;2092;10136;23499;21961;242;0;0;57930;0;0;0;0;0;0;0;0;136376;817025;322990;19622;0;0;0;1296014;0;0;0;0;0;0;0;0;0;593;452;788;0;0;0;1833;0
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;I;3;;8;PORTO ALEGRE;RS;01/12/2012;3707926;0;0;0;0;0;0;0;0;8;542;1436;2203;336;0;0;4525;561;2428;5804;6228;157;0;0;15179;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77293;234881;874397;1527568;783357;188635;0;3686129;1196;898;0;0;0;0;0;2093;0
FIBRA;49951;b1;C;2;;199;SAO PAULO;SP;01/12/2012;3690971;10875;52297;133955;201839;35087;1373;0;435427;45813;357838;332686;17674;266;75;0;754352;71468;271445;647119;993237;147776;19;0;2131063;0;0;0;0;0;0;0;0;24008;57158;8139;5;0;0;0;89310;0;1047;1000;0;0;0;0;2047;4236;66234;171311;33326;2038;1517;111;278772;0
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;I;3;;8;SAO PAULO;SP;01/12/2012;3435070;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39033;156939;1425850;385178;194486;108854;0;2310340;9734;82226;422698;344284;175603;90186;0;1124730;0
ALFA;51293;b1;C;2;;199;SAO PAULO;SP;01/12/2012;3346848;2910;140263;354362;593910;259467;86518;0;1437429;58;42908;35372;14942;1184;0;0;94463;4722;283427;675200;776330;71293;30;0;1811002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;154;380;839;364;0;0;1738;27;2144;45;0;0;0;0;2216;0
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;I;1;;8;FORTALEZA;CE;01/12/2012;3057921;460;6737;18498;32917;16578;444;0;75633;2247;5064;17599;22354;789;65;0;48117;0;0;0;0;0;0;0;0;0;243;0;0;0;0;0;243;0;0;0;0;0;0;0;0;382102;7970;49384;19824;3831;667471;0;1130582;25143;1073228;628062;51112;16620;9182;0;1803346;0
BANCO DAYCOVAL S.A.;62232889;b1;I;2;;8;SAO PAULO;SP;01/12/2012;3052295;17088;200906;568449;1127676;411800;33913;0;2359832;5665;32870;45264;39007;4668;338;0;127812;22283;62470;146223;242597;38295;36;0;511903;0;0;0;0;0;0;0;0;21;58;0;0;0;0;0;79;0;317;733;317;0;0;0;1367;5012;15297;23681;4569;2742;0;0;51301;0
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;I;2;;11;PORTO ALEGRE;RS;01/12/2012;2788199;0;0;0;0;0;0;0;0;0;4078;16195;30737;24023;14300;0;89333;0;0;0;0;0;0;0;0;0;45;109;283;290;1117;817;2660;0;0;0;0;0;0;0;0;0;58535;358510;768891;601688;766566;0;2554190;648;8497;71320;50335;10819;397;0;142015;0
SOCIETE GENERALE;31859;b1;C;3;;199;SAO PAULO;SP;01/12/2012;2767752;11894;138940;353952;566580;157565;12055;0;1240987;67077;133786;163317;35008;585;0;0;399774;42515;160642;363590;490013;70196;34;0;1126991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO CSF S.A.;8357240;b2;I;3;;8;SAO PAULO;SP;01/12/2012;2701490;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;444966;1531759;676083;48682;0;0;0;2701490;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
JOHN DEERE;50071;b1;C;3;;199;INDAIATUBA;SP;01/12/2012;2394360;0;0;0;0;0;0;0;0;0;0;18144;34918;33342;1147;0;87551;0;12;35;92;42;0;0;181;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6402;3768;559563;897065;580182;253339;36;2300354;0;0;2951;2616;707;0;0;6274;0
BONSUCESSO;50706;b1;C;2;;199;BELO HORIZONTE;MG;01/12/2012;2374900;25563;225200;574135;892777;237866;3561;1;1959104;114;1317;2177;3606;1221;203;0;8638;1;1;2;0;0;0;0;5;0;0;0;0;0;0;0;0;34690;372157;0;0;0;0;0;406847;0;0;0;0;0;0;0;0;0;193;113;0;0;0;0;306;0
PORTO SEGURO;51444;n1;C;2;;197;SAO PAULO;SP;01/12/2012;2171247;965;7826;15929;16688;2080;4;0;43492;116;1625;734;138;0;0;0;2613;6433;39520;92891;133666;22377;13;0;294900;0;0;0;0;0;0;0;0;129560;1642487;53692;4503;0;0;0;1830241;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;I;1;;8;BELEM;PA;01/12/2012;2115737;2238;149356;349233;716552;346963;38801;0;1603143;12507;134875;209399;139118;2334;696;0;498931;0;0;0;0;0;0;0;0;38;1219;328;810;7;0;0;2403;0;27;0;0;0;0;0;27;0;198;2113;362;384;4192;0;7251;1716;1937;329;0;0;0;0;3982;0
HONDA;51396;b2;C;3;;198;SAO PAULO;SP;01/12/2012;2059761;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35183;362713;815624;802576;43648;17;0;2059761;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
J.MALUCELLI;30881;b1;C;2;;199;CURITIBA;PR;01/12/2012;2054362;15525;153708;459007;882951;378807;41996;0;1931995;7566;59822;38888;5521;47;0;0;111845;78;97;122;34;0;0;0;331;0;0;0;0;0;0;0;0;6617;3557;0;0;0;0;0;10174;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;18;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;I;1;;5;PORTO ALEGRE;RS;01/12/2012;1946089;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12365;56008;236131;517151;405800;678580;0;1906035;379;1024;5431;12570;9936;10714;0;40054;0
BANESTES;30159;b1;C;1;;199;VITORIA;ES;01/12/2012;1834367;3024;53273;182593;353491;156692;11757;0;760829;10534;42337;79021;81291;12201;1688;0;227073;1689;16018;41970;62942;13029;35;0;135682;539;5159;5367;4471;3672;14012;10369;43589;2755;10255;35819;85293;1;1;0;134124;8460;43381;195106;79902;31424;4383;0;362656;8155;35530;70664;50866;4205;988;5;170413;0
BANCO CNH CAPITAL S.A.;2992446;b2;I;3;;8;CURITIBA;PR;01/12/2012;1764096;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;158;1756;3605;5287;594;0;0;11400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11608;22758;353492;549943;352084;150834;0;1440720;34941;63659;66069;99033;46911;1362;0;311976;0
TOYOTA;51334;b2;C;3;;198;SAO PAULO;SP;01/12/2012;1711974;0;0;0;0;0;0;0;0;0;30;40;59;0;0;0;128;11603;283971;661985;684813;58940;112;0;1701424;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83;1975;4312;3883;168;0;0;10421;0
COOPERATIVA DE CRÉDITO CREDICITRUS;54037916;b3S;I;2;;9;BEBEDOURO;SP;01/12/2012;1618150;0;345;825;796;21;0;0;1987;173;5270;12323;15087;1932;551;0;35337;329;16069;40309;71128;16221;101;0;144158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12351;111642;737532;83084;11759;1519;0;957887;18044;225979;84180;30669;20643;5075;94192;478781;0
PERNAMBUCANAS;40699;n1;C;2;;197;SAO PAULO;SP;01/12/2012;1469251;299;2997;3988;757;0;0;0;8041;134822;292109;199180;10016;0;0;0;636127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;306299;312478;251;0;0;0;619027;0;0;0;0;0;0;0;0;107613;55166;38372;4905;0;0;0;206056;0
PSA FINANCE;51365;b2;C;3;;198;SAO PAULO;SP;01/12/2012;1260933;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13105;178178;446301;549047;74301;0;0;1260933;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;I;2;;14;SAO PAULO;SP;01/12/2012;1246695;1059;828;1140;599;27;0;0;3653;32688;45327;24376;47;0;0;0;102439;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;211868;636005;292567;162;0;0;0;1140603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCOOB;51750;b1;C;2;;199;BRASILIA;DF;01/12/2012;1114993;1566;22392;56259;115281;41863;299;0;237659;20;180;322;323;20;0;0;864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8936;35522;0;0;0;0;0;44458;0;24265;65937;148463;108637;106206;0;453507;292;30370;92443;180887;61146;12804;564;378505;0
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;I;1;;8;ARACAJU;SE;01/12/2012;1113399;3807;52564;117040;245630;176904;27356;0;623301;457;4279;6983;1565;261;98;0;13642;0;0;0;0;0;0;0;0;9;4225;12437;32861;31618;43175;42;124367;0;249259;0;0;0;0;0;249259;1255;12405;15285;16776;6985;5978;0;58683;2572;14573;16532;3650;2661;4159;0;44146;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;I;2;;25;BRASILIA;DF;01/12/2012;927926;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3202;42427;121326;223983;123185;349847;61869;925838;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;72;207;478;272;568;472;2088;0
BIC;32119;b1;C;2;;199;SAO PAULO;SP;01/12/2012;917715;13116;64273;167457;290450;97030;371;0;632699;5897;19111;17633;12281;5988;212;13;61134;3466;13046;30506;51541;10207;3;0;108768;2;59;145;329;274;992;358;2159;0;0;0;0;0;0;0;0;0;257;0;0;0;0;0;257;668;16957;49406;23206;17897;4564;0;112698;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;I;2;;9;BRASILIA;DF;01/12/2012;911309;81;32067;102611;150765;121668;981;0;408172;2278;46357;102555;197336;153179;1430;0;503136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;I;2;;9;BLUMENAU;SC;01/12/2012;871757;3;126;324;162;0;0;0;614;3270;79468;206396;244617;12159;768;0;546678;667;14987;41926;55996;132;0;0;113708;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2092;57519;101053;48612;1271;211;0;210758;0
BTG PACTUAL;49944;b1;C;2;;199;RIO DE JANEIRO;RJ;01/12/2012;789157;0;0;0;0;0;0;0;0;0;121948;36672;353944;60727;0;0;573291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12027;0;1549;0;0;0;0;13576;0;12486;62568;97618;749;135;0;173556;28733
CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS;60779196;n1;I;2;;14;SAO PAULO;SP;01/12/2012;784726;77;456;467;1;0;0;0;1001;252682;405840;124985;217;0;0;0;783725;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OMNI;50940;n1;C;2;;197;SAO PAULO;SP;01/12/2012;771074;0;0;0;0;0;0;0;0;9016;17454;32219;27343;1691;16;0;87738;36629;92824;187337;193544;20490;1;0;530825;0;0;0;0;0;0;0;0;49116;103395;0;0;0;0;0;152511;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;I;2;;9;SERTAOZINHO;SP;01/12/2012;765081;0;2;6;14;0;0;0;22;1494;12317;19926;19722;7034;1658;0;62152;21;1122;2894;4497;549;0;0;9083;0;0;0;0;0;0;0;0;0;2;4;3;0;0;0;8;834;39234;347353;178000;1170;21321;0;587912;1315;14837;22378;28056;14343;4740;20234;105904;0
BANCO CARGILL S.A.;3609817;b1;I;3;;8;SAO PAULO;SP;01/12/2012;746637;0;0;0;0;0;0;0;0;0;0;75976;0;0;0;0;75976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;124247;522037;21861;2517;0;0;670662;0
DACASA FINANCEIRA S.A.-SOC. DE CRED. FINANC. E INVESTIMENTO;27406222;n1;I;2;;14;VITORIA;ES;01/12/2012;729329;0;0;0;0;0;0;0;0;68879;135661;124285;10966;5;0;0;339796;666;3569;8362;9464;7;0;0;22068;0;0;0;0;0;0;0;0;57343;289177;15590;5351;2;0;0;367464;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MERCEDES-BENZ;51262;b2;C;3;;198;SAO PAULO;SP;01/12/2012;707822;0;0;0;0;0;0;0;0;9;382;768;1153;393;2;0;2708;7289;83906;204267;336317;71465;36;0;703280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;89;271;561;700;213;0;0;1834;0
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28145829;b4;I;1;;5;VITORIA;ES;01/12/2012;675927;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3085;11003;44101;159023;166166;280956;0;664335;174;1215;3365;5498;1336;4;0;11593;0
RODOBENS;51736;b1;C;2;;199;SAO PAULO;SP;01/12/2012;671727;80;1880;3214;4005;300;0;0;9478;417;3230;4060;7174;3184;37;0;18101;8271;68387;165517;260528;55610;62;0;558375;990;6853;10561;25259;16537;4835;36;65071;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;1297;3570;8194;7541;54;0;20702;0
BANCO INTERMEDIUM S/A;416968;b1;I;2;;8;BELO HORIZONTE;MG;01/12/2012;656892;10671;33381;93742;229447;94561;6779;0;468581;658;16597;13173;208;6;0;0;30643;0;0;0;0;0;0;0;0;2512;12174;31295;57123;30066;21114;181;154466;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;321;692;1218;712;260;0;3202;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;n1;I;1;;30;PORTO ALEGRE;RS;01/12/2012;633215;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9967;23667;71367;173958;141139;210177;0;630274;80;55;814;1401;477;116;0;2941;0
BANIF;20255;b1;C;3;;199;SAO PAULO;SP;01/12/2012;620306;19656;16046;38624;49658;7639;69;0;131691;39501;7880;19944;21861;5683;57;0;94926;71076;42971;96073;138547;13443;10;0;362120;0;0;0;0;0;0;0;0;1521;2225;342;0;0;0;0;4088;0;0;0;0;0;0;0;0;951;1000;25159;213;158;0;0;27481;0
ORIGINAL;51781;b1;C;2;;199;PORTO ALEGRE;RS;01/12/2012;556217;18629;15859;40777;60982;8536;257;0;145041;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;108;386;841;1848;1620;4901;978;10682;0;0;0;0;0;0;0;0;0;0;1388;0;0;0;0;1388;18948;96051;217213;58084;8666;144;0;399106;0
BANCO DA AMAZONIA S.A.;4902979;b1;I;1;;2;BELEM;PA;01/12/2012;458834;1489;2366;4967;5081;510;1;0;14413;2379;16922;37792;47267;17186;7310;0;128856;18;104;220;311;25;0;0;677;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27949;21620;76172;100542;19872;25404;529;272089;2104;29161;10927;477;56;73;0;42799;0
RURAL;31244;b1;C;2;;199;BELO HORIZONTE;MG;01/12/2012;433958;13460;34537;95477;140281;34259;3297;0;321312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4177;29764;30777;21272;25960;697;0;112647;0
