Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total_Carteira_PF;PF_Consignado_Vencido_15d;PF_Consignado_Vencer_90d;PF_Consignado_Vencer_91-360d;PF_Consignado_Vencer_361-1080d;PF_Consignado_Vencer_1081-1800d;PF_Consignado_Vencer_1801-5400d;PF_Consignado_Vencer_acima_5400d;PF_Consignado_TOTAL;PF_Não_Consignado_Vencido_15d;PF_Não_Consignado_Vencer_90d;PF_Não_Consignado_Vencer_91-360d;PF_Não_Consignado_Vencer_361-1080d;PF_Não_Consignado_Vencer_1081-1800d;PF_Não_Consignado_Vencer_1801-5400d;PF_Não_Consignado_Vencer_acima_5400d;PF_Não_Consignado_TOTAL;PF_Veículos_Vencido_15d;PF_Veículos_Vencer_90d;PF_Veículos_Vencer_91-360d;PF_Veículos_Vencer_361-1080d;PF_Veículos_Vencer_1081-1800d;PF_Veículos_Vencer_1801-5400d;PF_Veículos_Vencer_acima_5400d;PF_Veículos_TOTAL;PF_Hab_Vencido_15d;PF_Hab_Vencer_90d;PF_Hab_Vencer_91-360d;PF_Hab_Vencer_361-1080d;PF_Hab_Vencer_1081-1800d;PF_Hab_Vencer_1801-5400d;PF_Hab_Vencer_acima_5400d;PF_Hab_TOTAL;PF_Cartão_Vencido_15d;PF_Cartão_Vencer_90d;PF_Cartão_Vencer_91-360d;PF_Cartão_Vencer_361-1080d;PF_Cartão_Vencer_1081-1800d;PF_Cartão_Vencer_1801-5400d;PF_Cartão_Vencer_acima_5400d;PF_Cartão_TOTAL;PF_Rural_Vencido_15d;PF_Rural_Vencer_90d;PF_Rural_Vencer_91-360d;PF_Rural_Vencer_361-1080d;PF_Rural_Vencer_1081-1800d;PF_Rural_Vencer_1801-5400d;PF_Rural_Vencer_acima_5400d;PF_Rural_TOTAL;PF_Outros_Vencido_15d;PF_Outros_Vencer_90d;PF_Outros_Vencer_91-360d;PF_Outros_Vencer_361-1080d;PF_Outros_Vencer_1081-1800d;PF_Outros_Vencer_1801-5400d;PF_Outros_Vencer_acima_5400d;Outros_TOTAL;Total_Exterior_PF
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;I;1;;8;BELEM;PA;01/06/2013;2450225;2564;111268;436382;788614;371851;24968;0;1735648;17131;151044;286524;175530;3775;1186;8;635197;0;0;0;0;0;0;0;0;18;149;568;349;0;0;0;1084;12458;36072;13516;58;0;0;0;62105;0;2167;216;347;368;4151;0;7249;3540;4420;982;0;0;0;0;8943;0
SOCIETE GENERALE;31859;b1;C;3;;199;SAO PAULO;SP;01/06/2013;2342667;11041;119133;301237;467175;129125;4006;0;1031717;64338;90509;105397;20603;398;0;0;281244;43716;153169;348144;442815;41762;100;0;1029706;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
HONDA;51396;b2;C;3;;198;SAO PAULO;SP;01/06/2013;2313434;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;39422;399484;884747;936533;53237;10;0;2313433;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;I;1;;5;PORTO ALEGRE;RS;01/06/2013;2289556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12541;79545;245765;558391;502081;842747;0;2241070;234;1837;5869;14129;12188;14229;0;48486;0
J.MALUCELLI;30881;b1;C;2;;199;CURITIBA;PR;01/06/2013;2189831;16893;179985;491655;944999;405854;52242;0;2091628;10301;36357;33358;4516;3;0;0;84536;27;39;60;12;0;0;0;138;0;0;0;0;0;0;0;0;2092;3226;0;0;0;0;0;5318;0;0;0;0;0;0;0;0;7119;1093;0;0;0;0;0;8211;0
BONSUCESSO;50706;b1;C;2;;199;BELO HORIZONTE;MG;01/06/2013;2096536;24902;200496;505609;738204;181210;5306;0;1655727;266;1477;4048;6541;2116;264;0;14713;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;46864;378562;0;0;0;0;0;425426;0;0;0;0;0;0;0;0;0;244;164;262;0;0;0;669;0
BANESTES;30159;b1;C;1;;199;VITORIA;ES;01/06/2013;2051729;3024;69784;200564;376817;168939;13260;0;832388;9731;42631;97366;89326;12802;1232;0;253089;1934;17136;45029;65838;13275;34;0;143246;214;3770;3894;5572;4968;20603;16866;55889;3372;6422;49861;83691;6;2;0;143355;3760;29694;248304;87093;40883;5079;0;414814;9609;42899;83220;56532;13887;2795;4;208948;0
BANCO CNH CAPITAL S.A.;2992446;b2;I;3;;8;CURITIBA;PR;01/06/2013;2029570;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;175;1359;4046;4107;324;0;0;10012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7822;79172;356763;644633;443635;178436;0;1710460;23598;63516;60448;116080;39922;5535;0;309098;0
TOYOTA;51334;b2;C;3;;198;SAO PAULO;SP;01/06/2013;1983960;0;0;0;0;0;0;0;0;0;34;93;76;0;0;0;203;10778;302370;738213;837271;83273;104;0;1972010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;1939;4810;4653;244;0;0;11746;0
COOPERATIVA DE CRÉDITO CREDICITRUS;54037916;b3S;I;2;;9;BEBEDOURO;SP;01/06/2013;1736984;0;334;792;1097;24;0;0;2247;501;7524;14749;21068;2711;727;0;47279;506;16501;42185;74319;16029;45;0;149584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26199;153005;714904;73791;7936;1559;0;977394;19986;242508;122958;46095;21028;2195;105710;560479;0
BTG PACTUAL;49944;b1;C;2;;199;RIO DE JANEIRO;RJ;01/06/2013;1725641;0;0;0;0;0;0;0;0;8;25699;61183;381629;55174;0;0;523693;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1623;1550;0;0;0;0;3173;9;13717;115685;55266;1054;315;0;186047;1012728
BANCOOB;51750;b1;C;2;;199;BRASILIA;DF;01/06/2013;1602763;1838;24407;64049;122655;45928;419;0;259296;33;115;374;238;38;0;0;798;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11727;116464;269850;37;0;0;0;398077;0;23159;86620;171012;142464;124114;0;547370;319;30695;85207;181141;79795;19572;492;397222;0
PERNAMBUCANAS;40699;n1;C;2;;197;SAO PAULO;SP;01/06/2013;1540141;291;2216;4985;917;0;0;0;8409;130153;322285;208805;9754;0;0;0;670998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;350143;310242;222;0;0;0;660607;0;0;0;0;0;0;0;0;107891;52954;35010;4271;0;0;0;200127;0
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;I;1;;8;ARACAJU;SE;01/06/2013;1207755;4131;48252;127096;272732;186095;14463;0;652769;1041;6905;18104;1554;369;134;0;28107;0;0;0;0;0;0;0;0;107;2245;5451;14277;13860;59163;35423;130525;0;264157;0;0;0;0;0;264157;1669;5521;14124;21123;7273;6271;0;55982;2345;12782;24236;3832;3269;14638;15114;76215;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;I;2;;14;SAO PAULO;SP;01/06/2013;1190736;1412;412;859;477;16;0;0;3177;39860;49458;27521;45;0;0;0;116883;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;238228;631142;201096;210;0;0;0;1070676;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BIC;32119;b1;C;2;;199;SAO PAULO;SP;01/06/2013;1001816;7334;68741;184784;317489;97401;104;0;675853;3260;22224;20432;21639;5748;225;46;73574;3825;14730;35418;56586;7710;0;0;118269;3;47;135;305;271;984;332;2078;0;0;0;0;0;0;0;0;0;255;0;0;0;0;0;255;1042;36207;33892;26623;24751;9272;0;131788;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;I;2;;9;BRASILIA;DF;01/06/2013;954821;82;32672;101616;153365;126621;1757;0;416114;2508;37927;125906;211020;159518;1829;0;538707;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;I;2;;9;SERTAOZINHO;SP;01/06/2013;935708;0;3;31;13;0;0;0;47;1166;14763;21919;22225;12360;3415;0;75848;76;1303;3350;4985;542;0;0;10256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1351;156890;279358;230806;1988;21857;0;692250;4097;21274;32759;36981;24228;14730;23240;157308;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;I;2;;25;BRASILIA;DF;01/06/2013;926536;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2766;44223;115248;203180;127044;361454;70544;924460;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;56;162;381;296;563;595;2077;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;I;2;;9;BLUMENAU;SC;01/06/2013;917519;6;145;338;183;0;0;0;672;3569;79803;205858;241466;12250;680;0;543626;983;16541;46361;61533;76;0;0;125493;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2303;65770;118302;59574;1605;174;0;247728;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;n1;I;1;;30;PORTO ALEGRE;RS;01/06/2013;917076;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;41;43;105;0;202;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4375;24978;99135;230841;203103;351619;0;914051;142;126;737;1473;241;104;0;2823;0
CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS;60779196;n1;I;2;;14;SAO PAULO;SP;01/06/2013;893865;52;120;19;0;0;0;0;191;250467;474905;168098;203;0;0;0;893674;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28145829;b4;I;1;;5;VITORIA;ES;01/06/2013;796044;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3496;11489;54925;173236;205921;334036;0;783102;145;1388;3456;5810;1590;554;0;12942;0
OMNI;50940;n1;C;2;;197;SAO PAULO;SP;01/06/2013;744414;0;0;0;0;0;0;0;0;9740;42244;66506;24498;1165;4;0;144157;32326;81806;168235;185139;17167;1;0;484675;0;0;0;0;0;0;0;0;42492;73090;0;0;0;0;0;115582;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DACASA FINANCEIRA S.A.-SOC. DE CRED. FINANC. E INVESTIMENTO;27406222;n1;I;2;;14;VITORIA;ES;01/06/2013;695865;0;0;0;0;0;0;0;0;82846;138194;121783;9203;1;0;0;352027;1052;4559;11056;9562;8;0;0;26236;0;0;0;0;0;0;0;0;66224;232331;15893;3153;1;0;0;317602;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO INTERMEDIUM S/A;416968;b1;I;2;;8;BELO HORIZONTE;MG;01/06/2013;659481;11678;26435;92409;241702;78629;6460;0;457313;669;18647;15757;180;3;0;0;35257;0;0;0;0;0;0;0;0;2151;12037;31754;60048;32026;26619;214;164849;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;176;459;410;549;298;168;0;2061;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS CENTRO NORTE DO MATO GROSSO - SICREDI CENTRO NORTE MT;26529420;b3S;I;2;;9;NOVA MUTUM;MT;01/06/2013;641484;28;846;2348;3940;1098;21;0;8281;7083;32774;54841;50228;5652;305;0;150884;218;2947;8356;13921;2086;2;0;27531;0;0;0;0;0;0;0;0;1383;10602;0;0;0;0;0;11985;2827;79697;132545;11350;1963;0;0;228382;9447;41022;163162;96;0;0;694;214422;0
RODOBENS;51736;b1;C;2;;199;SAO PAULO;SP;01/06/2013;636480;231;1553;4005;4551;364;0;0;10703;719;2245;3921;7577;2323;125;0;16910;8036;66452;164598;246203;38090;40;0;523419;1292;6225;10014;24665;15407;2099;0;59702;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;299;1817;4678;10764;8182;6;0;25747;0
MERCEDES-BENZ;51262;b2;C;3;;198;SAO PAULO;SP;01/06/2013;629984;0;0;0;0;0;0;0;0;20;315;815;1241;372;1;0;2764;6555;76591;192546;300800;48895;31;0;625419;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94;275;551;676;205;0;0;1802;0
PSA FINANCE;51365;b2;C;3;;198;SAO PAULO;SP;01/06/2013;627280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13689;94253;210804;275693;32840;1;0;627280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANIF;20255;b1;C;3;;199;SAO PAULO;SP;01/06/2013;545999;24642;12678;29121;34331;3472;32;0;104275;50490;3608;12660;19055;4183;6;0;90002;87331;37805;84891;106563;5159;19;0;321768;0;0;0;0;0;0;0;0;1295;1201;52;0;0;0;0;2547;0;0;0;0;0;0;0;0;483;23148;3462;213;102;0;0;27407;0
BANCO CARGILL S.A.;3609817;b1;I;3;;8;SAO PAULO;SP;01/06/2013;533115;0;0;0;0;0;0;0;0;0;7638;100202;16672;0;0;0;124512;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4346;25132;260540;117203;1381;0;0;408603;0
BANCO DA AMAZONIA S.A.;4902979;b1;I;1;;2;BELEM;PA;01/06/2013;498810;1439;2481;5956;6682;908;5;0;17471;4790;18233;42221;53689;20237;8078;0;147247;23;117;294;415;44;0;0;893;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25379;32308;65926;103522;25970;32374;559;286038;2267;33238;11310;288;56;0;0;47160;0
