Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total_Carteira_PF;PF_Consignado_Vencido_15d;PF_Consignado_Vencer_90d;PF_Consignado_Vencer_91-360d;PF_Consignado_Vencer_361-1080d;PF_Consignado_Vencer_1081-1800d;PF_Consignado_Vencer_1801-5400d;PF_Consignado_Vencer_acima_5400d;PF_Consignado_TOTAL;PF_Não_Consignado_Vencido_15d;PF_Não_Consignado_Vencer_90d;PF_Não_Consignado_Vencer_91-360d;PF_Não_Consignado_Vencer_361-1080d;PF_Não_Consignado_Vencer_1081-1800d;PF_Não_Consignado_Vencer_1801-5400d;PF_Não_Consignado_Vencer_acima_5400d;PF_Não_Consignado_TOTAL;PF_Veículos_Vencido_15d;PF_Veículos_Vencer_90d;PF_Veículos_Vencer_91-360d;PF_Veículos_Vencer_361-1080d;PF_Veículos_Vencer_1081-1800d;PF_Veículos_Vencer_1801-5400d;PF_Veículos_Vencer_acima_5400d;PF_Veículos_TOTAL;PF_Hab_Vencido_15d;PF_Hab_Vencer_90d;PF_Hab_Vencer_91-360d;PF_Hab_Vencer_361-1080d;PF_Hab_Vencer_1081-1800d;PF_Hab_Vencer_1801-5400d;PF_Hab_Vencer_acima_5400d;PF_Hab_TOTAL;PF_Cartão_Vencido_15d;PF_Cartão_Vencer_90d;PF_Cartão_Vencer_91-360d;PF_Cartão_Vencer_361-1080d;PF_Cartão_Vencer_1081-1800d;PF_Cartão_Vencer_1801-5400d;PF_Cartão_Vencer_acima_5400d;PF_Cartão_TOTAL;PF_Rural_Vencido_15d;PF_Rural_Vencer_90d;PF_Rural_Vencer_91-360d;PF_Rural_Vencer_361-1080d;PF_Rural_Vencer_1081-1800d;PF_Rural_Vencer_1801-5400d;PF_Rural_Vencer_acima_5400d;PF_Rural_TOTAL;PF_Outros_Vencido_15d;PF_Outros_Vencer_90d;PF_Outros_Vencer_91-360d;PF_Outros_Vencer_361-1080d;PF_Outros_Vencer_1081-1800d;PF_Outros_Vencer_1801-5400d;PF_Outros_Vencer_acima_5400d;Outros_TOTAL;Total_Exterior_PF
BANCO GMAC S.A.;59274605;b2;I;3;;8;SAO PAULO;SP;01/06/2014;9255422;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62100;1221381;3150280;4250018;571122;521;0;9255422;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO VOLKSWAGEN S.A.;59109165;b2;I;3;;8;SAO PAULO;SP;01/06/2014;7866028;276;7540;19460;21354;1798;0;0;50428;254;401;1007;977;47;0;0;2686;69285;1061428;2783938;3416217;481144;855;0;7812867;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;13;19;6;0;0;0;48;0
SAFRA;10083;b1;C;2;;199;SAO PAULO;SP;01/06/2014;7444093;5922;75778;218386;321984;86152;4213;0;712435;3057;72335;82652;118655;48892;747;0;326337;36908;510272;1207453;1202663;89654;94;0;3047043;92;247;706;1648;909;980;0;4582;2408;77072;16747;9;0;0;0;96236;0;22216;52377;35834;14763;4391;0;129581;2250;2098749;898894;62072;15700;1106;0;3078771;49107
BRB;31976;b1;C;1;;199;BRASILIA;DF;01/06/2014;6703622;10344;295764;749663;1691505;873534;81966;0;3702777;16529;245876;497359;605108;172919;23217;0;1561007;2738;18183;48376;82685;18661;11;0;170654;411;19848;37626;96546;88338;111664;0;354433;8;2306;154;0;0;0;0;2468;8691;126586;67329;80664;36608;36652;0;356529;15679;48408;172207;104838;57105;24499;133016;555753;0
BNP PARIBAS;51516;b1;C;3;;199;SAO PAULO;SP;01/06/2014;5715678;30698;327072;957518;1842434;756914;18043;0;3932678;20941;26631;34542;8783;29;0;0;90927;1173;2985;4321;1155;0;0;0;9633;0;0;0;0;0;0;0;0;176122;1058653;412975;33161;0;0;0;1680911;0;0;1009;0;0;0;0;1009;177;2;340;0;0;0;0;519;0
CITIBANK;30403;b1;C;3;;199;SAO PAULO;SP;01/06/2014;5196208;18091;47523;112228;151037;24008;45;0;352931;34668;145235;272635;451018;67666;0;0;971223;449;4732;8997;3518;0;0;0;17695;630;10654;26007;66733;61041;234108;169149;568322;216742;2149465;444411;115888;141;0;0;2926648;0;58677;0;0;0;0;0;58677;50119;234759;11417;4263;155;0;0;300712;0
MERCANTIL DO BRASIL;20152;b1;C;2;;199;BELO HORIZONTE;MG;01/06/2014;5032860;57434;410624;1051200;1596218;424932;1569;0;3541976;32917;121287;299718;340078;66938;572;0;861509;2671;21822;51878;59025;3707;0;0;139103;1;343;943;1836;1306;963;0;5392;26110;114400;0;0;0;0;0;140510;0;9630;18844;1943;10732;13879;0;55027;39673;118509;90651;32939;6370;1200;0;289343;0
BANCO DAYCOVAL S.A.;62232889;b1;I;2;;8;SAO PAULO;SP;01/06/2014;4937678;23526;330601;923178;1759751;832063;139817;0;4008936;12664;29093;64817;34612;10420;100;0;151706;26453;104932;250743;320817;28068;9;0;731022;0;0;0;0;0;0;0;0;59;1293;101;1;0;0;0;1454;0;0;0;0;0;0;0;0;3779;11887;26572;2025;298;0;0;44560;0
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;I;3;;8;SAO PAULO;SP;01/06/2014;4809778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43803;568700;1107394;947586;459905;290917;0;3418305;24007;168941;360101;475132;299430;63862;0;1391474;0
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;I;2;;11;PORTO ALEGRE;RS;01/06/2014;4160735;0;0;0;0;0;0;0;0;0;2107;2546;474;252;0;0;5378;0;6126;18222;43419;36411;34176;0;138355;0;269;603;1575;1558;6190;4868;15064;0;0;0;0;0;0;0;0;0;113003;513859;1092692;976119;1203432;0;3899105;535;23291;29916;39454;9328;309;0;102833;0
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;I;3;;8;PORTO ALEGRE;RS;01/06/2014;3952058;0;0;0;0;0;0;0;0;51;1054;3411;3777;1899;2385;0;12578;299;1225;1741;499;0;0;0;3764;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33985;314942;871444;1633273;889230;189966;0;3932840;965;436;457;845;174;0;0;2876;0
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;I;1;;8;FORTALEZA;CE;01/06/2014;3867124;478;11191;30771;51928;14206;136;0;108710;6745;7726;18277;18458;341;19;0;51566;0;0;0;0;0;0;0;0;0;2;5;13;13;67;143;243;42;5618;1903;30;0;0;0;7593;447992;30173;10615;6842;3530;677594;0;1176747;34641;1536079;881533;51749;15007;3256;0;2522265;0
BANCO CSF S.A.;8357240;b2;I;3;;8;SAO PAULO;SP;01/06/2014;3600397;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;593515;2051448;874770;80664;0;0;0;3600397;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PORTO SEGURO;51444;n1;C;2;;197;SAO PAULO;SP;01/06/2014;3492477;1676;6811;18487;17469;2016;2;0;46461;56;498;1088;213;0;0;0;1855;5973;54783;137627;175153;16292;8;0;389836;0;0;0;0;0;0;0;0;241842;2090310;483320;238851;0;0;0;3054322;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2;0
HONDA;51396;b2;C;3;;198;SAO PAULO;SP;01/06/2014;3276506;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2;50157;558001;1396796;1220142;51400;8;0;3276504;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ALFA;51293;b1;C;2;;199;SAO PAULO;SP;01/06/2014;3222964;4208;154345;395530;648779;268337;70771;0;1541970;192;61884;54539;22993;2467;6;0;142082;6087;274656;624989;588386;40886;26;0;1535030;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;159;418;806;125;0;0;1509;0;2366;8;0;0;0;0;2374;0
JOHN DEERE;50071;b1;C;3;;199;INDAIATUBA;SP;01/06/2014;3011075;0;0;0;0;0;0;0;0;1151;801;97606;166446;89417;3272;0;358693;9;1951;11938;23011;2870;0;0;39780;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25728;17632;643398;923040;674102;324971;0;2608871;0;0;2210;1520;0;0;0;3731;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;I;1;;5;PORTO ALEGRE;RS;01/06/2014;2877537;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12175;102701;303578;678300;625252;1080746;232;2802983;561;3277;8864;22419;17120;22313;0;74554;0
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;I;1;;8;BELEM;PA;01/06/2014;2788743;3285;128880;503548;901919;375000;9127;0;1921760;25725;171381;342075;187470;20814;2171;18;749653;0;0;0;0;0;0;0;0;6;238;211;9;0;0;0;464;34765;46290;12927;167;0;0;0;94149;0;107;2349;357;379;3795;0;6987;7683;5262;2785;0;0;0;0;15730;0
J.MALUCELLI;30881;b1;C;2;;199;CURITIBA;PR;01/06/2014;2648129;17680;212171;574927;1094370;502559;94256;0;2495963;9720;47819;42563;4711;12;0;0;104824;2;4;9;2;0;0;0;17;0;0;0;0;0;0;0;0;2079;3370;0;0;0;0;0;5449;0;0;0;0;0;0;0;0;9034;6071;6207;6492;4467;8377;1227;41875;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2992446;b2;I;3;;8;CURITIBA;PR;01/06/2014;2490959;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;160;1185;2542;2769;39;0;0;6695;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8491;71886;472484;851826;575029;214876;0;2194592;14713;76183;64660;109334;19755;5027;0;289673;0
BANCO TOYOTA DO BRASIL S.A.;3215790;b2;I;3;;8;SAO PAULO;SP;01/06/2014;2362062;0;0;0;0;0;0;0;0;0;167;338;161;3;0;0;669;14669;368162;896062;987168;82353;93;0;2348507;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;162;2223;5107;5120;275;0;0;12886;0
BANESTES;30159;b1;C;1;;199;VITORIA;ES;01/06/2014;2269409;2968;79308;226203;422403;182488;15394;0;928765;6692;43825;111904;110978;13608;896;0;287903;7808;15536;32167;69886;24336;48;0;149781;86;1546;3949;9247;8858;38420;35317;97424;4446;10152;61752;105667;7;3;0;182029;6032;33361;221622;95838;40288;3295;0;400436;12998;42587;80209;70067;13982;3201;26;223071;0
BANCOOB;51750;b1;C;2;;199;BRASILIA;DF;01/06/2014;2137737;1730;25592;68543;136364;55144;604;0;287977;81;219;529;400;74;4;0;1308;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16996;177111;465165;197;6;0;0;659475;0;39813;113473;228791;186240;186625;0;754941;509;34265;97464;175011;101987;24174;626;434036;0
SOCIETE GENERALE;31859;b1;C;3;;199;SAO PAULO;SP;01/06/2014;1935905;9638;101453;253470;371520;105061;505;0;841647;35984;63198;75344;12771;284;0;0;187579;37025;145535;323621;374751;25712;33;0;906678;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO CREDICITRUS;54037916;b3S;I;2;;9;BEBEDOURO;SP;01/06/2014;1869953;0;220;692;892;22;0;0;1826;3996;74833;63961;56999;4882;520;0;205190;360;16236;43366;70116;12808;7;0;142893;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28068;271874;602945;227746;10130;1306;0;1142070;21737;117276;60901;45627;14965;927;116540;377974;0
BTG PACTUAL;49944;b1;C;2;;199;RIO DE JANEIRO;RJ;01/06/2014;1847149;0;0;0;0;0;0;0;0;0;48504;185973;439484;35769;0;0;709731;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2337;0;0;0;0;2337;12;6993;130286;41744;2516;1265;0;182816;952266
PERNAMBUCANAS;40699;n1;C;2;;197;SAO PAULO;SP;01/06/2014;1838820;377;2346;5850;1161;0;0;0;9733;253325;367650;239674;7626;0;0;0;868274;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;438257;394744;1012;0;0;0;834013;0;0;0;0;0;0;0;0;26835;49241;44069;6654;0;0;0;126799;0
BONSUCESSO;50706;b1;C;2;;199;BELO HORIZONTE;MG;01/06/2014;1748068;23577;166440;398097;520375;122722;10053;0;1241265;167;2367;4426;6282;1281;119;0;14643;75;2726;6801;12345;5251;2;0;27199;0;0;0;0;0;0;0;0;65009;399234;0;0;0;0;0;464242;0;0;0;0;0;0;0;0;0;453;266;0;0;0;0;719;0
BANCO FIBRA S.A.;58616418;b1;I;2;;8;SAO PAULO;SP;01/06/2014;1494876;9916;23253;50152;43360;3183;28;0;129891;26684;93335;56404;4973;0;0;0;181395;57518;151377;347196;316093;2230;0;0;874414;0;0;0;0;0;0;0;0;25133;21557;3545;0;0;0;0;50235;0;2086;0;0;0;0;0;2086;6832;44489;186781;6688;8507;1009;64;254370;2484
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;I;2;;14;SAO PAULO;SP;01/06/2014;1491036;901;249;808;578;0;0;0;2536;53985;70300;43976;182;0;0;0;168444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;276804;786809;256142;301;0;0;0;1320056;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;I;1;;8;ARACAJU;SE;01/06/2014;1250266;2401;51654;126766;299525;170570;8581;0;659497;1573;9752;34716;2166;735;339;0;49282;0;0;0;0;0;0;0;0;143;2264;7412;19808;19306;87730;43202;179865;0;241402;0;0;0;0;0;241402;492;3554;11514;21838;12278;12964;0;62639;1878;16402;26742;1326;1156;5486;4591;57581;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;I;2;;9;BLUMENAU;SC;01/06/2014;1218580;9;196;511;393;0;0;0;1109;5436;101677;258496;306161;32873;556;0;705199;2030;23026;63973;83743;3312;0;0;176085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3628;80143;155280;90178;6674;286;0;336188;0
CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS;60779196;n1;I;2;;14;SAO PAULO;SP;01/06/2014;1208234;4;0;0;0;0;0;0;4;272996;668449;266469;316;0;0;0;1208230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BIC;32119;b1;C;2;;199;SAO PAULO;SP;01/06/2014;1192587;8922;80204;217881;373020;113582;4439;0;798049;4220;22392;23772;17497;3206;96;34;71217;4730;23931;59756;87588;11152;7;0;187163;0;40;124;291;256;974;362;2047;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;540;46560;31342;24396;21385;9888;0;134111;0
PSA FINANCE;51365;b2;C;3;;198;SAO PAULO;SP;01/06/2014;1167569;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13093;154056;407679;557796;34938;6;0;1167569;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;I;2;;9;BRASILIA;DF;01/06/2014;1079168;104;26869;94826;149089;125163;41737;0;437787;2558;42925;137570;225613;177918;54796;0;641380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;n1;I;1;;30;PORTO ALEGRE;RS;01/06/2014;1065736;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;18;46;48;95;0;214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3923;30011;115632;271640;243778;398563;166;1063714;40;66;620;924;90;67;0;1808;0
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;I;2;;9;SERTAOZINHO;SP;01/06/2014;1005469;0;733;7;4;0;0;0;744;1040;30076;39550;46226;23184;3115;0;143192;41;1184;3013;3780;209;0;0;8226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4248;83275;370802;206686;1135;22886;0;689031;1674;27592;33330;40704;22686;12059;26231;164276;0
OMNI;50940;n1;C;2;;197;SAO PAULO;SP;01/06/2014;934348;0;0;0;0;0;0;0;0;34899;78130;92025;27715;1403;0;0;234172;23749;85353;192856;237848;23724;0;0;563532;0;0;0;0;0;0;0;0;50887;66688;17200;1871;0;0;0;136645;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;I;2;;25;BRASILIA;DF;01/06/2014;908430;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5408;40127;94679;179956;152636;346910;82649;902366;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;187;463;1144;952;2758;501;6064;0
INTERMEDIUM;51884;b1;C;2;;199;BELO HORIZONTE;MG;01/06/2014;875762;7435;45695;126907;255093;74546;4247;0;513922;773;22768;18482;126;1;0;0;42151;0;0;0;0;0;0;0;0;1013;4113;10245;27322;27649;104795;7496;182633;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1854;7621;14942;42448;40401;29791;0;137057;0
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28145829;b4;I;1;;5;VITORIA;ES;01/06/2014;825050;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8132;15586;69569;212777;218998;287742;0;812805;250;1383;3507;5532;1232;341;0;12245;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;I;2;;9;CAMPO MOURAO;PR;01/06/2014;767014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1835;5926;6827;33;0;0;14620;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;143;128166;449376;10004;9991;6144;0;603823;862;18751;102551;9908;3694;12804;0;148571;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO VERDE DE MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;I;2;;9;LUCAS DO RIO VERDE;MT;01/06/2014;729085;18;1322;3543;6037;1800;16;0;12736;6706;38322;65192;61522;11049;735;0;183527;414;3785;10841;16604;1564;0;0;33208;0;0;0;0;0;0;0;0;2340;15646;0;0;0;0;0;17986;6068;97189;140872;17658;5855;0;0;267641;17817;37957;156372;686;0;0;1157;213989;0
BANCO DA AMAZONIA S.A.;4902979;b1;I;1;;2;BELEM;PA;01/06/2014;726021;349;2487;5433;6184;776;0;0;15229;3810;20255;50059;61754;21946;5674;0;163499;25;152;380;443;29;0;0;1030;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26386;56523;157270;142575;56894;47340;730;487717;5050;38036;15169;290;0;0;0;58545;0
BANCO CARGILL S.A.;3609817;b1;I;3;;8;SAO PAULO;SP;01/06/2014;689217;0;0;0;0;0;0;0;0;2208;30746;93486;2241;0;0;0;128681;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1279;25593;475754;55074;2836;0;0;560537;0
CREDIT SUISSE;30771;b1;C;3;;199;SAO PAULO;SP;01/06/2014;659897;0;0;0;0;0;0;0;0;0;315923;78590;5700;0;0;0;400213;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32962;126383;40338;60000;0;0;259683;0
BANCO A.J. RENNER S.A.;92874270;b1;I;2;;8;PORTO ALEGRE;RS;01/06/2014;571199;950;4725;10861;9415;15;0;0;25966;148;7529;5929;2983;121;0;0;16711;10192;75612;182633;234405;25680;0;0;528522;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DACASA FINANCEIRA;51891;n1;C;2;;197;VITORIA;ES;01/06/2014;562850;0;0;0;0;0;0;0;0;65296;88708;90328;7960;0;0;0;252292;2252;8434;18657;12713;7;0;0;42063;0;0;0;0;0;0;0;0;60773;204006;3211;506;0;0;0;268496;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
