Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total_Carteira_PF;PF_Consignado_Vencido_15d;PF_Consignado_Vencer_90d;PF_Consignado_Vencer_91-360d;PF_Consignado_Vencer_361-1080d;PF_Consignado_Vencer_1081-1800d;PF_Consignado_Vencer_1801-5400d;PF_Consignado_Vencer_acima_5400d;PF_Consignado_TOTAL;PF_Não_Consignado_Vencido_15d;PF_Não_Consignado_Vencer_90d;PF_Não_Consignado_Vencer_91-360d;PF_Não_Consignado_Vencer_361-1080d;PF_Não_Consignado_Vencer_1081-1800d;PF_Não_Consignado_Vencer_1801-5400d;PF_Não_Consignado_Vencer_acima_5400d;PF_Não_Consignado_TOTAL;PF_Veículos_Vencido_15d;PF_Veículos_Vencer_90d;PF_Veículos_Vencer_91-360d;PF_Veículos_Vencer_361-1080d;PF_Veículos_Vencer_1081-1800d;PF_Veículos_Vencer_1801-5400d;PF_Veículos_Vencer_acima_5400d;PF_Veículos_TOTAL;PF_Hab_Vencido_15d;PF_Hab_Vencer_90d;PF_Hab_Vencer_91-360d;PF_Hab_Vencer_361-1080d;PF_Hab_Vencer_1081-1800d;PF_Hab_Vencer_1801-5400d;PF_Hab_Vencer_acima_5400d;PF_Hab_TOTAL;PF_Cartão_Vencido_15d;PF_Cartão_Vencer_90d;PF_Cartão_Vencer_91-360d;PF_Cartão_Vencer_361-1080d;PF_Cartão_Vencer_1081-1800d;PF_Cartão_Vencer_1801-5400d;PF_Cartão_Vencer_acima_5400d;PF_Cartão_TOTAL;PF_Rural_Vencido_15d;PF_Rural_Vencer_90d;PF_Rural_Vencer_91-360d;PF_Rural_Vencer_361-1080d;PF_Rural_Vencer_1081-1800d;PF_Rural_Vencer_1801-5400d;PF_Rural_Vencer_acima_5400d;PF_Rural_TOTAL;PF_Outros_Vencido_15d;PF_Outros_Vencer_90d;PF_Outros_Vencer_91-360d;PF_Outros_Vencer_361-1080d;PF_Outros_Vencer_1081-1800d;PF_Outros_Vencer_1801-5400d;PF_Outros_Vencer_acima_5400d;Outros_TOTAL;Total_Exterior_PF
BRB;31976;b1;C;1;;199;BRASILIA;DF;01/09/2016;8083232;26695;384570;975784;1960257;962607;286666;0;4596580;19395;399848;387925;672593;253218;84905;0;1817883;2889;19901;48530;62666;8333;3;0;142324;752;27765;80755;210724;200219;249839;0;770054;10;1593;97;0;0;0;0;1699;18445;45890;65425;67466;46705;52026;0;295958;14185;34191;183565;48015;19756;8044;150977;458732;4
BNP PARIBAS;51516;b1;C;3;;199;SAO PAULO;SP;01/09/2016;7916487;42079;500052;1394360;2347681;1054470;165674;0;5504317;364;5427;12127;2180;0;0;0;20098;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;238702;1465712;433900;49717;0;0;0;2188031;0;0;4670;2095;2095;0;0;8860;41238;53657;74115;26150;18;0;0;195178;0
BANCO GMAC S.A.;59274605;b2;I;3;;8;SAO PAULO;SP;01/09/2016;7608597;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96780;1264175;2903976;3070761;272700;205;0;7608597;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SAFRA;10083;b1;C;2;;199;SAO PAULO;SP;01/09/2016;7525508;8904;260407;696130;1244468;639175;127817;0;2976901;2891;185348;182357;128804;34474;5938;0;539812;36991;542916;1304578;1568443;143477;49;0;3596454;19;137;509;1052;769;1209;0;3695;1728;113747;30460;40;0;0;0;145976;0;13312;40637;14233;3364;0;0;71547;5011;115376;30482;12707;188;870;0;164634;26489
BMG;30290;b1;C;2;;199;SAO PAULO;SP;01/09/2016;6889752;25547;128191;297017;348079;75956;25748;111;900649;13607;58984;60720;31007;117;63;1;164499;71815;156060;326304;276271;1426;2;0;831878;0;0;0;0;0;0;0;0;275704;4547823;62856;46977;8320;0;0;4941680;0;0;0;0;0;0;0;0;607;1162;3622;10514;12884;22257;0;51046;0
CITIBANK;30403;b1;C;3;;199;SAO PAULO;SP;01/09/2016;6199385;5146;25438;54910;99883;28525;111;0;214013;35046;144272;310998;477443;79096;0;0;1046855;0;0;0;0;0;0;0;0;1021;18145;42001;108395;102077;421726;348592;1041956;342391;2529801;586417;192099;362;0;0;3651070;0;0;53453;0;0;0;0;53453;48015;117802;18570;6854;798;0;0;192038;0
DAYCOVAL;51987;b1;C;2;;199;SAO PAULO;SP;01/09/2016;6074394;53849;382682;1036443;2027764;1101255;354790;0;4956784;10543;27677;48570;21439;646;17;0;108892;35477;110093;234317;239530;9850;2;0;629269;0;0;0;0;0;0;0;0;11108;236867;3236;293;78;0;0;251583;0;786;0;632;0;0;0;1417;4496;25876;37943;29651;4261;20847;84;123159;3290
BANCO VOLKSWAGEN S.A.;59109165;b2;I;3;;8;SAO PAULO;SP;01/09/2016;5877021;1078;7983;21648;24300;2550;0;0;57558;372;696;1817;1956;111;0;0;4952;67477;882661;2181567;2445232;237203;370;0;5814509;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2;0
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;I;2;;11;PORTO ALEGRE;RS;01/09/2016;5737621;0;5416;14089;20114;6508;1054;0;47181;0;34;98;175;0;0;0;306;0;5191;16702;36751;21145;18797;0;98587;0;1021;2269;5859;5535;23340;17465;55491;0;0;0;0;0;0;0;0;0;324482;647831;1773031;1373011;1383602;45;5502002;1055;5809;11629;12649;1348;1564;0;34054;0
BANCO CSF S.A.;8357240;b2;I;3;;8;SAO PAULO;SP;01/09/2016;5046681;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1007143;2817480;1048106;173952;0;0;0;5046681;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;I;1;;8;FORTALEZA;CE;01/09/2016;4493756;647;17589;45246;60817;13399;426;0;138124;3905;10626;18979;13667;192;0;0;47369;0;0;0;0;0;0;0;0;0;2;5;14;14;71;136;243;14448;37457;9430;1;0;0;0;61336;592390;3444;20158;8340;77281;660086;0;1361698;76323;1910277;867381;28701;2094;209;0;2884986;0
JOHN DEERE;50071;b1;C;3;;199;INDAIATUBA;SP;01/09/2016;4407577;0;0;0;0;0;0;0;0;2351;7687;45599;37274;2644;53;0;95608;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60643;156514;893604;1517888;982124;376475;0;3987248;6433;64246;53746;178014;22282;0;0;324720;0
PORTO SEGURO;51444;n1;C;2;;197;SAO PAULO;SP;01/09/2016;4311451;1702;8393;23769;23123;3470;5;0;60462;815;1712;5489;1170;0;0;0;9185;7955;75338;173379;194275;15437;12;0;466396;0;0;0;0;0;0;0;0;323080;2634349;796243;21213;522;0;0;3775408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MERCANTIL DO BRASIL;20152;b1;C;2;;199;BELO HORIZONTE;MG;01/09/2016;4132206;21540;264968;612234;857022;226197;10942;0;1992904;57333;291330;593080;554702;78185;3414;0;1578044;2288;8880;17525;11489;221;1;0;40403;24;475;1297;2867;2466;2740;16;9885;13573;163566;0;0;0;0;0;177139;3593;11036;12959;55386;38642;4858;0;126474;40252;69179;64554;27968;4899;503;0;207357;0
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;I;3;;8;PORTO ALEGRE;RS;01/09/2016;3681418;0;0;0;0;0;0;0;0;56;188;316;1713;1587;798;0;4657;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45629;356406;802065;1570231;708230;191832;0;3674393;128;596;1212;430;0;0;0;2368;0
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;I;1;;8;BELEM;PA;01/09/2016;3633787;5470;175142;660945;1071840;426230;150944;0;2490571;23249;293579;367483;321067;61090;5154;7;1071630;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8188;35757;9069;135;0;0;0;53150;18;174;2030;277;1556;1216;0;5270;2672;3463;6269;761;0;0;0;13166;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;I;1;;5;PORTO ALEGRE;RS;01/09/2016;3583870;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17168;147622;429719;1058706;926558;911439;41;3491253;2475;5971;12268;30737;20225;20941;0;92618;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2992446;b2;I;3;;8;CURITIBA;PR;01/09/2016;3561611;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;488;1009;989;76;0;0;2589;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31281;60280;863570;1418822;793832;258673;0;3426459;7846;27869;46822;38998;9507;1521;0;132563;0
PARANÁ BANCO;30881;b1;C;2;;199;CURITIBA;PR;01/09/2016;3537515;22860;295830;765644;1337480;642249;237915;0;3301979;14432;59411;51713;3530;1;0;0;129088;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2659;4825;0;0;0;0;0;7483;0;0;0;0;0;0;0;0;15503;13280;18147;18802;11792;19955;1486;98966;0
BANCOOB;51750;b1;C;2;;199;BRASILIA;DF;01/09/2016;3506957;1177;42065;107461;224294;96921;5233;0;477150;681;8379;16512;29388;12577;1736;0;69272;0;0;0;0;0;0;0;0;0;7;10;26;25;128;193;388;37635;363268;984931;1975;1;1;0;1387809;0;68845;150155;415959;361634;396067;0;1392660;2209;28541;43416;85216;20221;73;0;179677;0
HONDA;51396;b2;C;3;;198;SAO PAULO;SP;01/09/2016;3192627;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2;68805;533886;1191303;1309025;89595;12;0;3192624;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ALFA;51293;b1;C;2;;199;SAO PAULO;SP;01/09/2016;2879103;5527;194868;486848;767566;291217;89941;0;1835968;547;59217;57266;17271;1721;2;0;136023;6324;172671;364918;338331;21935;34;0;904213;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120;369;499;25;0;0;1013;0;1802;84;0;0;0;0;1886;0
BANCO TOYOTA DO BRASIL S.A.;3215790;b2;I;3;;8;SAO PAULO;SP;01/09/2016;2681432;0;0;0;0;0;0;0;0;0;82;174;105;0;0;0;361;17837;473844;1006519;1072732;90728;60;0;2661720;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;169;3571;7518;7684;407;0;0;19350;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;I;2;;14;SAO PAULO;SP;01/09/2016;2663408;155;725;1809;858;46;0;0;3592;75898;121197;71617;333;0;0;0;269045;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;662903;1331781;394705;1382;0;0;0;2390770;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANESTES;30159;b1;C;1;;199;VITORIA;ES;01/09/2016;2292083;5140;88348;241806;431473;197239;59704;0;1023710;4471;38487;64243;48228;4854;52;0;160335;2211;8886;20442;20263;1042;1;0;52845;110;3306;9810;25928;25294;111289;102632;278369;21853;205374;313;0;0;0;0;227540;12548;156525;59812;83297;27605;1773;0;341560;17122;70658;54786;46840;9689;8610;20;207724;0
CCB;32119;b1;C;3;;199;SAO PAULO;SP;01/09/2016;2224398;11399;165043;446725;767012;356610;103656;0;1850445;536;3003;6565;12368;4350;317;65;27203;13410;43425;96245;116894;9654;2;0;279631;0;44;102;253;262;1102;312;2075;85;840;0;0;0;0;0;924;0;0;0;0;0;0;0;0;259;3005;11403;25425;20577;3450;0;64119;0
PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43180355;n1;I;2;;14;SAO PAULO;SP;01/09/2016;2106514;609;1947;5575;994;0;0;0;9126;186354;161627;134985;9543;0;0;0;492509;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;0;546734;432973;20256;0;0;0;999963;NI;NI;NI;NI;NI;NI;NI;NI;237346;190990;171801;4779;0;0;0;604916;NI
CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS;60779196;n1;I;2;;14;SAO PAULO;SP;01/09/2016;2102273;0;0;0;0;0;0;0;0;717585;946779;436506;1404;0;0;0;2102273;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OMNI;50940;n1;C;2;;197;SAO PAULO;SP;01/09/2016;2070427;0;0;0;0;0;0;0;0;793164;131928;157856;44137;1226;0;0;1128312;61516;140135;290378;295720;16223;0;0;803971;0;0;0;0;0;0;0;0;46370;51183;7603;573;0;0;0;105729;0;0;0;0;0;0;0;0;2876;17408;12086;45;0;0;0;32416;0
INTERMEDIUM;51884;b1;C;2;;199;BELO HORIZONTE;MG;01/09/2016;1909877;8572;71216;193837;322400;129272;29973;1;755270;262;5264;2912;849;497;305;0;10089;NI;NI;NI;NI;NI;NI;NI;NI;6680;19424;44175;108328;101824;406721;24086;711238;1634;96650;0;0;0;0;0;98284;NI;NI;NI;NI;NI;NI;NI;NI;4750;17036;26081;77304;77691;132065;68;334995;NI
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;I;2;;9;BEBEDOURO;SP;01/09/2016;1796530;0;168;728;1105;1;0;0;2003;7078;77284;118827;59940;12103;4461;0;279693;557;10152;25413;35834;4765;8;0;76730;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28028;565200;509004;176137;9463;871;0;1288704;4767;88161;53347;2493;586;46;0;149400;0
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;I;1;;8;ARACAJU;SE;01/09/2016;1654230;5134;34539;70756;174249;152614;112461;2;549756;5410;53554;106554;125289;45256;16196;0;352258;0;11;24;6;0;0;0;41;373;4241;12653;32944;31593;137845;121512;341160;0;266396;28592;60;0;0;0;295048;1775;5364;15195;20266;9130;9364;0;61093;4485;28242;21915;211;21;0;0;54874;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;I;2;;25;BRASILIA;DF;01/09/2016;1555342;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5084;56397;150008;367595;298436;424414;243443;1545376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;231;287;733;1723;1466;4635;892;9966;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;I;2;;9;BLUMENAU;SC;01/09/2016;1486644;15;381;982;842;0;0;0;2220;12719;142108;324612;342919;40152;2143;0;864653;1103;4482;10074;6149;386;0;0;22194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14365;111874;235458;209409;24841;1629;0;597576;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;I;2;;9;BRASILIA;DF;01/09/2016;1419255;487;77860;91947;166062;100545;24344;0;461246;11762;158269;191291;347215;205657;43815;0;958010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO CARGILL S.A.;3609817;b1;I;3;;8;SAO PAULO;SP;01/09/2016;1379162;0;0;0;0;0;0;0;0;3727;1159;48257;22858;15190;0;0;91190;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40541;277028;807984;112051;50367;0;0;1287972;0
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;I;2;;9;SERTAOZINHO;SP;01/09/2016;1323455;0;0;0;0;0;0;0;0;15326;53149;60191;90032;38156;3382;0;260236;121;928;2163;3454;332;0;0;6998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12876;336033;190511;334905;15726;13814;0;903865;2351;43031;50151;35258;11965;9602;0;152356;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;n1;I;1;;30;PORTO ALEGRE;RS;01/09/2016;1256335;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;18;46;48;40;0;159;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18630;65530;113501;327181;306463;420381;117;1251803;327;561;730;1737;938;80;0;4372;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;I;2;;9;CAMPO MOURAO;PR;01/09/2016;1177996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2164;4959;5073;212;0;0;12414;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1121;223942;671752;17417;8714;0;0;922946;1944;50007;160488;12332;5278;12588;0;242637;0
BANCO DA AMAZONIA S.A.;4902979;b1;I;1;;2;BELEM;PA;01/09/2016;1166874;326;1404;2643;2862;253;0;0;7488;6973;28229;56710;64332;15089;2028;0;173362;59;115;248;219;26;0;0;667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78230;96083;311942;239827;100163;93023;0;919269;10462;39534;15937;153;0;0;0;66087;0
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28145829;b4;I;1;;5;VITORIA;ES;01/09/2016;853207;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21766;42674;80493;239716;249913;210745;0;845307;240;1062;2542;3279;624;152;0;7900;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;I;2;;9;MARINGA;PR;01/09/2016;850484;118;6715;17761;36924;19189;11374;0;92081;7183;32512;49191;39416;6166;183;0;134652;92;1107;2726;3134;280;0;0;7338;0;0;0;0;0;0;0;0;5638;36580;9397;436;6;0;0;52057;5436;148893;212439;56257;126;0;0;423151;4904;57445;57919;12866;4872;1734;1464;141205;0
BMW;51420;n1;C;3;;197;SAO PAULO;SP;01/09/2016;801828;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4530;127542;336747;321533;11473;4;0;801828;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO A.J. RENNER S.A.;92874270;b1;I;2;;8;PORTO ALEGRE;RS;01/09/2016;778525;616;5092;11085;8260;11;0;0;25063;244;2390;4986;4616;219;0;0;12453;20567;110880;261765;320297;26370;0;0;739879;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;159;395;458;98;0;0;1130;0
ORIGINAL;51781;b1;C;2;;199;SAO PAULO;SP;01/09/2016;751245;963;788;1157;744;20;7;0;3681;0;12;23;13;0;0;0;48;0;0;0;0;0;0;0;0;81;112;300;741;779;1896;152;4059;3174;38028;8611;9;0;0;0;49822;0;0;0;0;0;0;0;0;16082;240587;254735;164645;17586;0;0;693635;0
DACASA FINANCEIRA;51891;n1;C;2;;197;VITORIA;ES;01/09/2016;665378;0;0;0;0;0;0;0;0;125418;128740;121795;9741;0;0;0;385695;3614;7839;15137;11210;8;0;0;37808;0;0;0;0;0;0;0;0;49352;192087;410;27;0;0;0;241876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO VERDE DE MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;I;2;;9;LUCAS DO RIO VERDE;MT;01/09/2016;632305;100;2266;6167;10429;3458;1014;0;23433;9151;22211;92139;49319;8985;1908;0;183713;392;2809;6475;6302;198;0;0;16176;0;0;0;0;0;0;0;0;4144;20031;3971;92;0;0;0;28238;2049;30804;119492;8668;16;0;0;161030;19050;43716;74241;55742;24215;1211;1540;219716;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;I;2;;9;CERRO LARGO;RS;01/09/2016;600953;1;280;796;1499;394;24;0;2993;2399;27271;57713;49717;5597;498;1;143194;370;5049;13208;16848;1982;4;0;37461;0;0;0;0;0;0;0;0;1908;16857;3925;30;2;0;0;22722;2938;29078;239610;20888;339;0;0;292853;4742;36172;39572;15179;4486;592;986;101730;0
CREDIT SUISSE;30771;b1;C;3;;199;SAO PAULO;SP;01/09/2016;595788;0;0;0;0;0;0;0;0;0;33918;517870;44001;0;0;0;595788;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
