Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total_Carteira_PF;PF_Consignado_Vencido_15d;PF_Consignado_Vencer_90d;PF_Consignado_Vencer_91-360d;PF_Consignado_Vencer_361-1080d;PF_Consignado_Vencer_1081-1800d;PF_Consignado_Vencer_1801-5400d;PF_Consignado_Vencer_acima_5400d;PF_Consignado_TOTAL;PF_Não_Consignado_Vencido_15d;PF_Não_Consignado_Vencer_90d;PF_Não_Consignado_Vencer_91-360d;PF_Não_Consignado_Vencer_361-1080d;PF_Não_Consignado_Vencer_1081-1800d;PF_Não_Consignado_Vencer_1801-5400d;PF_Não_Consignado_Vencer_acima_5400d;PF_Não_Consignado_TOTAL;PF_Veículos_Vencido_15d;PF_Veículos_Vencer_90d;PF_Veículos_Vencer_91-360d;PF_Veículos_Vencer_361-1080d;PF_Veículos_Vencer_1081-1800d;PF_Veículos_Vencer_1801-5400d;PF_Veículos_Vencer_acima_5400d;PF_Veículos_TOTAL;PF_Hab_Vencido_15d;PF_Hab_Vencer_90d;PF_Hab_Vencer_91-360d;PF_Hab_Vencer_361-1080d;PF_Hab_Vencer_1081-1800d;PF_Hab_Vencer_1801-5400d;PF_Hab_Vencer_acima_5400d;PF_Hab_TOTAL;PF_Cartão_Vencido_15d;PF_Cartão_Vencer_90d;PF_Cartão_Vencer_91-360d;PF_Cartão_Vencer_361-1080d;PF_Cartão_Vencer_1081-1800d;PF_Cartão_Vencer_1801-5400d;PF_Cartão_Vencer_acima_5400d;PF_Cartão_TOTAL;PF_Rural_Vencido_15d;PF_Rural_Vencer_90d;PF_Rural_Vencer_91-360d;PF_Rural_Vencer_361-1080d;PF_Rural_Vencer_1081-1800d;PF_Rural_Vencer_1801-5400d;PF_Rural_Vencer_acima_5400d;PF_Rural_TOTAL;PF_Outros_Vencido_15d;PF_Outros_Vencer_90d;PF_Outros_Vencer_91-360d;PF_Outros_Vencer_361-1080d;PF_Outros_Vencer_1081-1800d;PF_Outros_Vencer_1801-5400d;PF_Outros_Vencer_acima_5400d;Outros_TOTAL;Total_Exterior_PF
PANAMERICANO;31323;b1;C;2;;199;SAO PAULO;SP;01/09/2012;9246002;30455;173764;502191;834493;300610;17402;0;1858915;12937;21873;48760;34297;119;58;0;118044;253012;456545;1174331;2992293;1079704;1393;0;5957279;2841;8107;20439;45568;34537;79060;16710;207261;189278;464722;80997;1097;0;0;0;736094;0;0;0;0;0;0;0;0;10022;36495;63901;118477;48630;82384;8501;368410;0
BANCO VOLKSWAGEN S.A.;59109165;b2;I;3;;8;SAO PAULO;SP;01/09/2012;7488429;180;7628;17645;18173;1550;0;0;45176;181;307;772;758;39;0;0;2057;65107;978084;2414060;3329043;653326;1347;0;7440968;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;82;81;7;0;0;0;228;0
SAFRA;10083;b1;C;2;;199;SAO PAULO;SP;01/09/2012;7480209;3752;50776;140740;202716;56849;1063;0;455896;10208;72005;86291;119230;36221;12488;0;336443;58821;650792;1581401;2093385;230785;2;0;4615187;79;257;1080;2348;1543;2779;5;8091;4766;56121;11151;9;0;0;0;72047;833;12228;28391;16492;8192;2454;0;68590;9810;1187508;653691;34590;27502;3649;0;1916750;7203
BANCO GMAC S.A.;59274605;b2;I;3;;8;SAO PAULO;SP;01/09/2012;6233971;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52389;781043;1894968;2881988;623583;0;0;6233971;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BRB;31976;b1;C;1;;199;BRASILIA;DF;01/09/2012;4877265;5264;219668;540007;1199148;685643;92403;0;2742132;16135;279966;251742;423312;174782;46031;0;1191969;1572;10067;26466;54983;19758;68;0;112914;1298;11063;24386;69055;51663;52088;0;209551;25;1942;121;0;0;0;0;2087;3136;20552;96644;44604;22563;9725;0;197224;15167;30573;170041;57475;39757;26748;81626;421388;0
MERCANTIL DO BRASIL;20152;b1;C;2;;199;BELO HORIZONTE;MG;01/09/2012;4358902;30376;320995;856456;1542278;418451;3668;0;3172225;19471;119975;227584;255273;72521;1152;9;695987;3312;21855;51879;66750;7091;0;0;150887;12;417;1159;2486;1633;2059;0;7765;11752;77339;0;0;0;0;0;89092;0;3433;10628;692;146;22408;0;37307;23935;78423;69646;25960;7622;53;0;205639;0
BNP PARIBAS;51516;b1;C;3;;199;SAO PAULO;SP;01/09/2012;4159102;29676;243928;702771;1348166;550780;6996;0;2882318;11307;27147;27160;5249;168;2;0;71033;2261;11129;27227;29466;669;0;0;70752;0;0;0;0;0;0;0;0;120076;718745;278050;14143;0;0;0;1131014;0;0;0;0;0;0;0;0;394;536;1626;1430;0;0;0;3985;0
FIBRA;49951;b1;C;2;;199;SAO PAULO;SP;01/09/2012;3715275;10856;55944;146097;225805;47094;1975;0;487771;32644;308835;284026;14652;321;75;0;640553;68138;272072;656254;1020454;179466;52;0;2196435;0;0;0;0;0;0;0;0;23869;49969;7486;7;0;0;0;81332;0;1336;2020;0;0;0;0;3356;3778;128635;103551;65838;2317;1585;124;305828;0
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;I;3;;8;PORTO ALEGRE;RS;01/09/2012;3540177;0;0;0;0;0;0;0;0;61;782;941;2082;267;0;0;4133;306;2452;6206;7778;196;0;0;16938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83413;374007;715737;1443260;736387;165054;0;3517858;1239;3;0;0;0;0;6;1248;0
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;I;3;;8;SAO PAULO;SP;01/09/2012;3278682;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24992;616480;823416;482358;191211;102662;0;2241119;1099;186465;259074;343155;154055;93715;0;1037563;0
ALFA;51293;b1;C;2;;199;SAO PAULO;SP;01/09/2012;3204440;2745;136889;346057;574901;247178;84468;0;1392239;199;40770;28708;7709;1326;0;0;78711;4254;262741;629779;747263;85452;33;0;1729523;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;404;893;421;0;0;1774;43;2150;0;0;0;0;0;2194;0
SOCIETE GENERALE;31859;b1;C;3;;199;SAO PAULO;SP;01/09/2012;3004320;6278;153121;436992;595896;143450;11526;0;1347264;38524;173617;212584;43807;695;0;0;469227;40015;162750;375806;518184;91046;28;0;1187830;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DAYCOVAL S.A.;62232889;b1;I;2;;8;SAO PAULO;SP;01/09/2012;2982330;17702;195415;554316;1089643;418157;29280;0;2304513;5501;48281;42528;21302;5599;382;0;123592;19281;62616;147244;226905;41220;52;0;497318;0;0;0;0;0;0;0;0;33;61;0;0;0;0;0;93;0;211;823;523;0;0;0;1557;4555;20447;20598;6504;3145;7;0;55256;0
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;I;2;;11;PORTO ALEGRE;RS;01/09/2012;2646321;0;0;0;0;0;0;0;0;0;4016;14140;30360;23943;15944;0;88402;0;0;0;0;0;0;0;0;0;25;68;175;181;715;447;1611;0;0;0;0;0;0;0;0;0;141332;246602;713634;577773;727398;0;2406739;335;20279;61227;53686;13566;475;0;149568;0
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;I;1;;8;FORTALEZA;CE;01/09/2012;2618210;459;4124;17634;31127;16818;639;0;70800;2223;6364;16737;20666;546;68;0;46604;0;0;0;0;0;0;0;0;0;243;0;0;0;0;0;243;0;0;0;0;0;0;0;0;190955;65357;36675;24900;4565;609112;0;931565;32724;1002597;460630;47420;15660;9965;0;1568997;0
BANCO CSF S.A.;8357240;b2;I;3;;8;SAO PAULO;SP;01/09/2012;2450639;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;453085;1379376;576825;41353;0;0;0;2450639;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BONSUCESSO;50706;b1;C;2;;199;BELO HORIZONTE;MG;01/09/2012;2410042;23921;226249;587039;917155;254146;4533;3;2013046;116;1104;2473;3049;1124;248;0;8113;1;1;4;0;0;0;0;6;0;0;0;0;0;0;0;0;38716;349772;0;0;0;0;0;388488;0;0;0;0;0;0;0;0;0;120;185;82;0;0;0;388;0
JOHN DEERE;50071;b1;C;3;;199;INDAIATUBA;SP;01/09/2012;2185623;0;0;0;0;0;0;0;0;0;793;786;1475;0;0;0;3054;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8562;124361;405702;836982;592342;205953;33;2173935;0;2496;940;3795;1405;0;0;8635;0
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;I;1;;8;BELEM;PA;01/09/2012;2043114;1810;96141;376432;676723;334205;46233;0;1531544;9703;166321;186037;134107;1639;378;1;498186;0;0;0;0;0;0;0;0;29;89;1453;847;8;0;0;2427;0;0;0;0;0;0;0;0;0;231;2058;329;350;4512;0;7479;1408;1590;480;0;0;0;0;3478;0
J.MALUCELLI;30881;b1;C;2;;199;CURITIBA;PR;01/09/2012;1979780;16081;165412;448006;857040;371803;43746;0;1902089;7285;27839;27090;4916;78;0;0;67209;92;225;190;77;0;0;0;585;0;0;0;0;0;0;0;0;5931;3447;0;0;0;0;0;9378;0;0;0;0;0;0;0;0;0;5;513;0;0;0;0;518;0
HONDA;51396;b2;C;3;;198;SAO PAULO;SP;01/09/2012;1958248;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31814;348794;791233;750389;36009;9;0;1958248;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PORTO SEGURO;51444;n1;C;2;;197;SAO PAULO;SP;01/09/2012;1839480;815;6184;17253;16544;2069;3;0;42868;126;571;1578;183;0;0;0;2457;5346;37257;87762;123643;23491;8;0;277507;0;0;0;0;0;0;0;0;103720;1358597;50229;4102;0;0;0;1516647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;I;1;;5;PORTO ALEGRE;RS;01/09/2012;1833387;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13197;76115;202434;490628;390984;626179;0;1799537;189;1845;4074;10940;9033;7768;0;33850;0
BANESTES;30159;b1;C;1;;199;VITORIA;ES;01/09/2012;1822656;3131;68262;183658;351276;164120;11560;0;782007;11659;46108;79982;74085;9610;477;0;221921;1754;15115;39057;59396;12023;30;0;127376;653;4343;6439;4555;3280;11791;7712;38773;2610;5189;35475;68762;0;0;0;112036;5029;175887;67151;99329;30705;4387;0;382488;8181;33163;61214;50957;3384;1148;6;158054;0
TOYOTA;51334;b2;C;3;;198;SAO PAULO;SP;01/09/2012;1594364;0;0;0;0;0;0;0;0;0;36;60;69;0;0;0;165;10416;281462;622072;620242;50497;41;0;1584730;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71;1681;3971;3581;165;0;0;9469;0
COOPERATIVA DE CRÉDITO CREDICITRUS;54037916;b3S;I;2;;9;BEBEDOURO;SP;01/09/2012;1532038;0;185;570;859;26;0;0;1639;151;5347;9400;14720;2159;580;1;32357;284;15353;39109;68890;16611;82;0;140329;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13929;198113;549222;97260;9381;1801;0;869706;22615;219519;89564;33100;21908;6177;95123;488007;0
BANCO CNH CAPITAL S.A.;2992446;b2;I;3;;8;CURITIBA;PR;01/09/2012;1490936;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;322;1036;3876;4834;536;0;0;10604;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14899;54948;295993;479638;293039;104282;0;1242799;34782;57537;40049;70479;33168;1518;0;237532;0
PERNAMBUCANAS;40699;n1;C;2;;197;SAO PAULO;SP;01/09/2012;1437250;282;2351;5097;942;0;0;0;8671;142728;320959;182849;11856;0;0;0;658393;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;273959;231991;141;0;0;0;506091;0;0;0;0;0;0;0;0;136688;71933;49701;5773;0;0;0;264096;0
BANCOOB;51750;b1;C;2;;199;BRASILIA;DF;01/09/2012;1099812;1681;21730;54490;114687;42955;492;0;236036;31;268;343;355;19;1;0;1018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8165;34561;0;0;0;0;0;42726;0;26184;58933;138804;103528;107594;0;435044;269;34315;89570;181316;64375;14664;480;384988;0
PSA FINANCE;51365;b2;C;3;;198;SAO PAULO;SP;01/09/2012;1094290;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12637;150312;387422;479754;64164;2;0;1094290;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;I;2;;14;SAO PAULO;SP;01/09/2012;1069072;2049;998;1794;755;32;0;0;5628;29267;48585;27397;37;0;0;0;105286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;214875;551952;191176;155;0;0;0;958158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;I;1;;8;ARACAJU;SE;01/09/2012;1057260;4367;52902;115032;230403;160475;34734;0;597912;1257;7534;18243;1485;247;121;0;28887;0;0;0;0;0;0;0;0;6;4156;11842;31388;30208;41271;46;118918;0;226059;0;0;0;0;0;226059;2144;4132;22375;16611;6591;5867;0;57720;2109;12364;12032;1258;0;0;0;27764;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;I;2;;25;BRASILIA;DF;01/09/2012;944403;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4446;49146;120486;241424;123882;338687;63972;942043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;72;207;485;287;577;714;2360;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;I;2;;9;BRASILIA;DF;01/09/2012;905833;134;63034;77190;155822;117816;0;0;413996;2434;67926;85745;195260;140232;239;0;491837;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BIC;32119;b1;C;2;;199;SAO PAULO;SP;01/09/2012;891031;10192;57557;155247;264825;92290;609;0;580720;6945;38068;27845;30063;4517;121;14;107573;3257;11487;29065;48915;11203;6;0;103932;83;56;147;338;277;993;364;2259;0;0;0;0;0;0;0;0;0;0;275;0;0;0;0;275;1236;21713;32469;25307;13461;2086;0;96271;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;I;2;;9;BLUMENAU;SC;01/09/2012;837333;1;141;353;180;0;0;0;675;5137;107326;262690;277410;11748;915;0;665227;556;13846;38828;50946;119;0;0;104294;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;213;28735;38174;14;0;0;0;67136;0
CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS;60779196;n1;I;2;;14;SAO PAULO;SP;01/09/2012;758603;104;511;857;4;0;0;0;1476;236934;394196;125826;170;0;0;0;757126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MERCEDES-BENZ;51262;b2;C;3;;198;SAO PAULO;SP;01/09/2012;752039;0;0;0;0;0;0;0;0;0;331;781;1034;243;5;0;2394;7728;86136;214524;346431;92858;139;0;747816;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94;289;549;678;218;1;0;1829;0
OMNI;50940;n1;C;2;;197;SAO PAULO;SP;01/09/2012;748454;0;0;0;0;0;0;0;0;8618;19208;34947;29552;1875;25;0;94225;33435;95679;185151;184292;18585;2;0;517143;0;0;0;0;0;0;0;0;46092;90995;0;0;0;0;0;137087;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;I;2;;9;SERTAOZINHO;SP;01/09/2012;702662;0;2020;3;0;0;0;0;2023;528;10195;20654;15947;3923;559;0;51805;26;1106;2796;4408;445;0;0;8781;0;0;0;0;0;0;0;0;0;2;4;4;0;0;0;10;1434;66859;239010;206857;585;21299;0;536045;692;17786;12915;27615;16471;7645;20874;103998;0
BANIF;20255;b1;C;3;;199;SAO PAULO;SP;01/09/2012;663186;19034;18448;43145;57272;10654;148;0;148702;39378;6056;22458;17880;6799;23;0;92594;64424;42862;101873;153934;20970;0;0;384064;0;0;0;0;0;0;0;0;1575;2321;342;0;0;0;0;4239;0;0;0;0;0;0;0;0;3270;2119;23447;4566;185;0;0;33587;0
DACASA FINANCEIRA S.A.-SOC. DE CRED. FINANC. E INVESTIMENTO;27406222;n1;I;2;;14;VITORIA;ES;01/09/2012;656258;0;0;0;0;0;0;0;0;62965;121929;112572;10325;21;0;0;307811;407;2982;7324;9339;16;0;0;20068;0;0;0;0;0;0;0;0;47097;264706;10763;5764;48;0;0;328379;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO CARGILL S.A.;3609817;b1;I;3;;8;SAO PAULO;SP;01/09/2012;653286;0;0;0;0;0;0;0;0;0;14451;41227;0;0;0;0;55678;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49362;501784;44061;2402;0;0;597609;0
BANCO INTERMEDIUM S/A;416968;b1;I;2;;8;BELO HORIZONTE;MG;01/09/2012;645782;9189;37595;99839;216367;104134;6765;0;473890;799;16240;12400;242;8;0;0;29688;0;0;0;0;0;0;0;0;3020;11432;28990;52816;27091;16862;40;140251;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;282;411;727;409;94;0;1953;0
RODOBENS;51736;b1;C;2;;199;SAO PAULO;SP;01/09/2012;631188;7;8734;259;57;3;0;0;9059;189;3050;3891;6921;3566;40;0;17659;7763;63898;156707;246016;59915;77;0;534375;1063;8676;10573;25571;15621;5596;27;67127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;373;769;1197;586;16;0;2969;0
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28145829;b4;I;1;;5;VITORIA;ES;01/09/2012;625491;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2378;16981;32683;147901;158016;256888;0;614847;172;1158;3080;5116;1111;7;0;10644;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;n1;I;1;;30;PORTO ALEGRE;RS;01/09/2012;590164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9795;33214;55849;164259;132646;191601;0;587365;125;232;523;1190;729;0;0;2799;0
ORIGINAL;51781;b1;C;2;;199;PORTO ALEGRE;RS;01/09/2012;564031;16206;14071;34259;53950;12162;683;0;131331;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;119;464;923;1922;1678;5100;1070;11275;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12564;118071;193697;91212;5692;189;0;421426;0
RURAL;31244;b1;C;2;;199;BELO HORIZONTE;MG;01/09/2012;484924;12299;37372;104226;159225;47172;4625;0;364919;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1152;33377;35345;22114;27267;750;0;120005;0
BTG PACTUAL;49944;b1;C;2;;199;RIO DE JANEIRO;RJ;01/09/2012;471006;0;0;0;0;0;0;0;0;127;27458;151236;181975;45705;0;0;406501;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12027;0;1513;0;0;0;0;13541;260;4326;20619;2168;0;0;0;27374;23591
BANCO DA AMAZONIA S.A.;4902979;b1;I;1;;2;BELEM;PA;01/09/2012;453086;1427;3016;5174;5206;475;1;0;15299;2541;17266;37041;44677;14980;5432;0;121937;10;95;202;241;14;0;0;562;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28280;20338;92162;91681;18335;24356;515;275667;2981;32279;3840;392;56;72;0;39622;0
