Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total_Carteira_PF;PF_Consignado_Vencido_15d;PF_Consignado_Vencer_90d;PF_Consignado_Vencer_91-360d;PF_Consignado_Vencer_361-1080d;PF_Consignado_Vencer_1081-1800d;PF_Consignado_Vencer_1801-5400d;PF_Consignado_Vencer_acima_5400d;PF_Consignado_TOTAL;PF_Não_Consignado_Vencido_15d;PF_Não_Consignado_Vencer_90d;PF_Não_Consignado_Vencer_91-360d;PF_Não_Consignado_Vencer_361-1080d;PF_Não_Consignado_Vencer_1081-1800d;PF_Não_Consignado_Vencer_1801-5400d;PF_Não_Consignado_Vencer_acima_5400d;PF_Não_Consignado_TOTAL;PF_Veículos_Vencido_15d;PF_Veículos_Vencer_90d;PF_Veículos_Vencer_91-360d;PF_Veículos_Vencer_361-1080d;PF_Veículos_Vencer_1081-1800d;PF_Veículos_Vencer_1801-5400d;PF_Veículos_Vencer_acima_5400d;PF_Veículos_TOTAL;PF_Hab_Vencido_15d;PF_Hab_Vencer_90d;PF_Hab_Vencer_91-360d;PF_Hab_Vencer_361-1080d;PF_Hab_Vencer_1081-1800d;PF_Hab_Vencer_1801-5400d;PF_Hab_Vencer_acima_5400d;PF_Hab_TOTAL;PF_Cartão_Vencido_15d;PF_Cartão_Vencer_90d;PF_Cartão_Vencer_91-360d;PF_Cartão_Vencer_361-1080d;PF_Cartão_Vencer_1081-1800d;PF_Cartão_Vencer_1801-5400d;PF_Cartão_Vencer_acima_5400d;PF_Cartão_TOTAL;PF_Rural_Vencido_15d;PF_Rural_Vencer_90d;PF_Rural_Vencer_91-360d;PF_Rural_Vencer_361-1080d;PF_Rural_Vencer_1081-1800d;PF_Rural_Vencer_1801-5400d;PF_Rural_Vencer_acima_5400d;PF_Rural_TOTAL;PF_Outros_Vencido_15d;PF_Outros_Vencer_90d;PF_Outros_Vencer_91-360d;PF_Outros_Vencer_361-1080d;PF_Outros_Vencer_1081-1800d;PF_Outros_Vencer_1801-5400d;PF_Outros_Vencer_acima_5400d;Outros_TOTAL;Total_Exterior_PF
BANCO CSF S.A.;8357240;b2;I;3;;8;SAO PAULO;SP;01/12/2015;5034438;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;925519;2703222;1258337;147360;0;0;0;5034438;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MERCANTIL DO BRASIL;20152;b1;C;2;;199;BELO HORIZONTE;MG;01/12/2015;4787244;37836;339709;841526;1209608;392219;37965;0;2858863;40529;207886;484958;535050;105050;4561;0;1378034;3040;14345;29578;25173;553;0;0;72689;5;327;748;1521;1359;1510;0;5470;15617;130250;0;0;0;0;0;145867;0;2476;20113;25749;28557;7798;0;84693;51822;80273;68498;31002;9014;1019;0;241627;0
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;I;1;;8;FORTALEZA;CE;01/12/2015;4649755;677;15529;43036;62298;17905;712;1;140158;4760;9729;18811;14129;200;1;0;47630;0;0;0;0;0;0;0;0;0;2;5;14;14;69;139;243;9613;34760;10003;2;0;0;0;54378;544079;17569;14486;6609;66147;633104;0;1281993;52909;1898379;1129605;39508;4913;40;0;3125354;0
JOHN DEERE;50071;b1;C;3;;199;INDAIATUBA;SP;01/12/2015;4570824;0;0;0;0;0;0;0;0;1317;6739;32204;43535;3232;53;0;87079;216;3835;30740;38382;1453;0;0;74626;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38764;6437;1000989;1436668;1015133;448262;0;3946254;7460;48;154570;232110;68677;0;0;462866;0
PORTO SEGURO;51444;n1;C;2;;197;SAO PAULO;SP;01/12/2015;4352462;1633;9829;19850;21345;2932;4;0;55593;806;5668;2830;1472;84;0;0;10860;6550;71047;164842;190388;17679;13;0;450519;0;0;0;0;0;0;0;0;351779;2604905;831039;41047;6705;2;0;3835477;0;0;0;0;0;0;0;0;2;2;4;5;0;0;0;13;0
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;I;3;;8;PORTO ALEGRE;RS;01/12/2015;3764527;0;0;0;0;0;0;0;0;108;401;1327;1989;1600;798;0;6224;140;93;63;0;0;0;0;295;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64971;202183;994097;1569343;739587;185543;0;3755724;147;169;1204;712;52;0;0;2284;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2992446;b2;I;3;;8;CURITIBA;PR;01/12/2015;3466462;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;89;742;1639;1231;101;0;0;3802;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14319;18304;813000;1350963;816173;322500;0;3335258;9322;15913;46424;43893;10431;1419;0;127402;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;I;1;;5;PORTO ALEGRE;RS;01/12/2015;3374501;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13943;94786;435363;960134;836577;948436;16;3289255;1839;3358;12928;28144;17180;21798;0;85247;0
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;I;1;;8;BELEM;PA;01/12/2015;3334923;5051;235901;543282;1027575;400657;141218;0;2353683;23479;198963;330133;287904;56114;4613;5;901211;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;10;8650;38651;11039;98;0;0;3;58440;87;0;2537;282;299;2755;0;5961;5386;3307;6109;816;0;0;0;15617;0
PARANÁ BANCO;30881;b1;C;2;;199;CURITIBA;PR;01/12/2015;3298031;17164;245701;661001;1252845;658890;196705;0;3032306;17839;70865;63348;3658;1;0;0;155711;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3557;5594;0;0;0;0;0;9151;0;0;0;0;0;0;0;0;15087;13285;17815;19003;12356;21484;1831;100861;0
HONDA;51396;b2;C;3;;198;SAO PAULO;SP;01/12/2015;3275226;0;0;0;0;0;0;0;0;1;3;2;0;0;0;0;6;60557;562821;1199983;1337407;114435;17;0;3275220;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCOOB;51750;b1;C;2;;199;BRASILIA;DF;01/12/2015;3008608;1173;32608;84751;175433;72873;2649;0;369487;264;3708;15072;23172;9736;458;0;52409;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26887;285443;854161;903;1;0;0;1167396;0;38004;163684;331064;294600;355349;0;1182702;2108;28304;57302;104630;44201;68;0;236614;0
ALFA;51293;b1;C;2;;199;SAO PAULO;SP;01/12/2015;2970234;4965;178684;450605;726945;284691;78631;0;1724521;291;67846;56340;29515;3052;8;0;157052;6332;217165;443452;388171;29074;14;0;1084208;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;157;510;727;163;0;0;1558;0;2895;0;0;0;0;0;2895;0
BANCO TOYOTA DO BRASIL S.A.;3215790;b2;I;3;;8;SAO PAULO;SP;01/12/2015;2814830;0;0;0;0;0;0;0;0;3;141;241;131;8;0;0;524;18832;455315;1111419;1116558;95094;167;0;2797385;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;217;3026;6731;6641;305;0;0;16920;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;I;2;;14;SAO PAULO;SP;01/12/2015;2784462;62;864;1413;976;69;0;0;3384;104883;107260;53133;255;0;0;0;265531;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;604172;1451262;458237;1876;0;0;0;2515547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANESTES;30159;b1;C;1;;199;VITORIA;ES;01/12/2015;2295479;4932;71622;252458;442854;189850;35467;0;997182;5633;38671;68877;64758;4081;1;0;182020;2253;12453;29609;36557;3093;1;0;83966;106;2657;7451;19792;19113;85057;78793;212970;21350;216603;513;0;0;0;0;238465;8872;64036;145032;87588;27304;895;0;333727;18112;92702;64836;52263;10651;8562;22;247147;0
PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43180355;n1;I;2;;14;SAO PAULO;SP;01/12/2015;2229449;738;2259;5741;861;0;0;0;9599;318402;253160;10537;3;0;0;0;582101;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;0;551444;483631;7850;0;0;0;1042925;NI;NI;NI;NI;NI;NI;NI;NI;245032;255750;82662;11380;0;0;0;594824;NI
CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS;60779196;n1;I;2;;14;SAO PAULO;SP;01/12/2015;2185368;0;0;0;0;0;0;0;0;660823;1035624;487528;1392;0;0;0;2185368;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OMNI;50940;n1;C;2;;197;SAO PAULO;SP;01/12/2015;2024121;0;0;0;0;0;0;0;0;811552;118167;156761;45256;1520;0;0;1133256;61060;106106;279852;296926;20704;0;0;764647;0;0;0;0;0;0;0;0;56386;56144;12733;955;0;0;0;126218;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CREDICITRUS;54037916;b3S;I;2;;9;BEBEDOURO;SP;01/12/2015;1872864;1;189;705;1074;5;0;0;1974;4786;86460;89073;80111;9844;5242;1;275518;711;11470;27410;37755;4491;11;0;81848;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21563;156722;1041714;121741;9864;1508;0;1353113;3526;82874;65797;6434;1733;47;0;160411;0
INTERMEDIUM;51884;b1;C;2;;199;BELO HORIZONTE;MG;01/12/2015;1745202;7183;73506;203587;317857;132112;34450;0;768695;619;21014;15795;600;56;8;0;38091;0;0;0;0;0;0;0;0;3099;16237;30348;81273;78404;342946;21437;573744;272;7622;10286;26599;22803;5467;0;73050;0;0;0;0;0;0;0;0;3024;12203;22970;69538;71415;112472;0;291622;0
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;I;1;;8;ARACAJU;SE;01/12/2015;1554482;6857;26413;56202;132295;113967;95939;0;431674;5584;74270;122061;178030;59628;14105;0;453678;0;21;45;35;0;0;0;101;419;4076;10762;28903;28012;122029;105574;299775;0;239408;0;0;0;0;0;239408;2366;4922;14808;24299;10866;11110;0;68371;4013;22410;34677;349;23;3;0;61475;0
BANCO CARGILL S.A.;3609817;b1;I;3;;8;SAO PAULO;SP;01/12/2015;1487854;0;0;0;0;0;0;0;0;0;13259;81171;0;0;0;0;94430;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67345;68648;1160006;97425;0;0;0;1393424;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;I;2;;9;BLUMENAU;SC;01/12/2015;1435445;9;358;890;664;0;0;0;1921;8415;131119;312633;362410;43702;231;0;858509;2947;22934;58967;65701;4574;14;0;155136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7895;86802;175236;134583;14704;658;0;419878;0
PSA FINANCE;51365;b2;C;3;;198;SAO PAULO;SP;01/12/2015;1329479;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10113;208037;501654;570449;39216;9;0;1329479;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;n1;I;1;;30;PORTO ALEGRE;RS;01/12/2015;1294727;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;18;46;48;59;0;178;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15731;31008;140389;324150;308915;470894;183;1291272;144;233;980;1263;376;282;0;3277;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;I;2;;9;BRASILIA;DF;01/12/2015;1282517;543;26763;92999;144914;130910;43833;0;439964;11093;73923;152265;282234;247380;75658;0;842553;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CCB;32119;b1;C;3;;199;SAO PAULO;SP;01/12/2015;1277369;10154;90249;236640;372782;149452;35842;0;895120;773;2920;7340;8287;320;299;71;20009;11371;39994;93449;120059;10453;1;0;275326;0;39;114;264;249;1100;337;2103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;995;14699;15847;25722;26012;1535;0;84810;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;I;2;;25;BRASILIA;DF;01/12/2015;1219798;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5104;46623;124275;280682;260902;342829;150115;1210531;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;139;264;675;1581;1358;4385;866;9267;0
BANCO DA AMAZONIA S.A.;4902979;b1;I;1;;2;BELEM;PA;01/12/2015;1215319;351;2059;4250;4245;552;0;0;11456;5195;27000;59811;69499;19561;2478;0;183543;28;135;306;276;18;0;0;763;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39802;30284;417662;253098;100557;84116;0;925519;12303;59086;22509;139;0;0;0;94038;0
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;I;2;;9;SERTAOZINHO;SP;01/12/2015;1133211;0;0;0;0;0;0;0;0;10069;33985;81511;82461;26025;2331;0;236382;69;942;2350;3554;491;0;0;7405;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12449;61626;485182;167675;8365;19614;0;754910;2978;51072;30117;23359;18743;8245;0;134514;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO VERDE DE MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;I;2;;9;LUCAS DO RIO VERDE;MT;01/12/2015;951800;47;2082;5733;9949;3347;886;0;22044;4823;34948;77859;72471;13671;1215;0;204986;469;3588;9537;10863;585;0;0;25043;0;0;0;0;0;0;0;0;4006;19113;4166;63;5;0;0;27353;2182;14640;222092;17312;144;0;0;256369;6801;60510;325269;14032;6517;1563;1312;416005;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;I;2;;9;CAMPO MOURAO;PR;01/12/2015;919585;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;1815;5768;4399;2;0;0;12008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;167;61317;666857;20430;15365;1130;0;765265;702;36912;71982;12652;4919;15145;0;142312;0
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28145829;b4;I;1;;5;VITORIA;ES;01/12/2015;822498;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14417;28601;82128;231941;238617;217764;0;813468;282;1161;2860;3698;717;312;0;9031;0
BMW;51420;n1;C;3;;197;SAO PAULO;SP;01/12/2015;822188;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2168;108243;315520;383710;12527;21;0;822188;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CREDIT SUISSE;30771;b1;C;3;;199;SAO PAULO;SP;01/12/2015;763269;0;0;0;0;0;0;0;0;76457;332884;311259;42670;0;0;0;763269;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO A.J. RENNER S.A.;92874270;b1;I;2;;8;PORTO ALEGRE;RS;01/12/2015;751105;613;4807;10513;8316;9;0;0;24259;174;9983;6986;3853;270;0;0;21266;17391;102088;241514;312907;30579;0;0;704479;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;152;350;484;56;0;0;1101;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;I;2;;9;MARINGA;PR;01/12/2015;713743;55;3297;9539;17308;7807;3094;0;41099;5460;27365;59595;46933;7339;368;0;147062;94;1150;2796;3394;169;0;0;7603;0;0;0;0;0;0;0;0;4830;31040;7644;3;0;0;0;43517;3400;46732;270507;51224;284;0;0;372147;3326;41993;45435;6557;2386;1567;1052;102315;0
ORIGINAL;51781;b1;C;2;;199;SAO PAULO;SP;01/12/2015;710836;901;2131;3725;2008;74;13;0;8852;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97;208;315;903;767;2364;208;4862;32;4049;823;1;0;0;0;4905;0;0;0;0;0;0;0;0;65162;95174;394717;137164;0;0;0;692217;0
